"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","E0",2024-08-18,"Brentford","Crystal Palace",2,1,"H",1,0,"H",2.5,3.4,2.95,"1-0","2-1",9,5,14,6,1,5,0,0,4,7,6,15,3,11,21,"4-7","Y","Y","N",6,0,"Brentford-Crystal Palace",161,3,35,60,500,180,660,2100,33,105,385,1771,1980
"2","E0",2024-08-24,"Crystal Palace","West Ham",0,2,"A",0,0,"D",2.17,3.68,3.33,"0-0","0-2",14,2,18,3,1,1,0,0,3,3,9,17,2,6,26,"3-3","Y","N","N",2,0,"Crystal Palace-West Ham",139,2,48,20,100,40,120,960,12,96,288,834,240
"3","E0",2024-09-01,"Chelsea","Crystal Palace",1,1,"D",1,0,"H",1.63,4.4,5.06,"1-0","1-1",13,7,9,3,4,2,0,0,4,5,9,13,2,9,22,"4-5","Y","N","N",6,0,"Chelsea-Crystal Palace",78,2,25,60,800,120,540,1500,18,50,225,702,1080
"4","E0",2024-09-14,"Crystal Palace","Leicester",2,2,"D",0,1,"A",1.62,4.13,5.48,"0-1","2-2",20,4,9,4,0,3,0,0,5,2,11,15,4,7,26,"5-2","Y","Y","Y",3,0,"Crystal Palace-Leicester",204,4,47,30,0,120,210,1410,28,188,329,1428,840
"5","E0",2024-09-21,"Crystal Palace","Man United",0,0,"D",0,0,"D",2.92,3.76,2.35,"0-0","0-0",9,4,15,6,3,1,0,0,4,11,7,12,0,15,19,"4-11","N","N","N",4,0,"Crystal Palace-Man United",0,0,0,40,300,0,600,0,0,0,0,0,0
"6","E0",2024-08-17,"Nottm Forest","Bournemouth",1,1,"D",1,0,"H",2.47,3.42,2.97,"1-0","1-1",14,8,13,4,1,3,0,0,2,6,17,8,2,8,25,"2-6","Y","N","N",4,0,"Nottm Forest-Bournemouth",109,2,35,40,300,80,320,1400,16,70,280,872,640
"7","E0",2024-08-24,"Southampton","Nottm Forest",0,1,"A",0,0,"D",2.59,3.28,2.92,"0-0","0-1",5,1,23,8,3,3,0,0,4,10,14,14,1,14,28,"4-10","N","N","N",6,0,"Southampton-Nottm Forest",70,1,10,60,900,60,840,600,14,10,140,980,840
"8","E0",2024-08-31,"Nottm Forest","Wolves",1,1,"D",1,1,"D",2.02,3.7,3.71,"1-1","1-1",16,5,11,3,3,4,0,0,7,3,15,18,2,10,33,"7-3","Y","N","N",7,0,"Nottm Forest-Wolves",22,2,38,70,1200,140,700,2660,20,76,380,220,1400
"9","E0",2024-09-14,"Liverpool","Nottm Forest",0,1,"A",0,0,"D",1.21,7.23,12.71,"0-0","0-1",15,5,5,3,4,4,0,0,7,2,15,6,1,9,21,"7-2","N","N","N",8,0,"Liverpool-Nottm Forest",72,1,14,80,1600,80,720,1120,9,14,126,648,720
"10","E0",2024-09-22,"Brighton","Nottm Forest",2,2,"D",2,1,"H",1.79,3.91,4.51,"2-1","2-2",14,3,4,3,3,4,0,1,9,1,12,11,4,10,23,"9-1","Y","Y","Y",7,1,"Brighton-Nottm Forest",170,4,94,95,1950,380,950,8930,40,376,940,1700,3800
"11","E0",2024-09-22,"Brighton","Nottm Forest",2,2,"D",2,1,"H",1.79,3.91,4.51,"2-1","2-2",14,3,4,3,3,4,0,1,9,1,12,11,4,10,23,"9-1","Y","Y","Y",7,1,"Brighton-Nottm Forest",102.5,2.1,34.6,55.5,765,120,566,2068,19,98.5,309.3,915.5,1154
