"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","E0",2024-04-02,"Burnley","Wolves",1,1,"D",1,1,"D",2.55,3.54,2.83,"1-1","1-1",13,6,8,2,0,2,0,0,7,4,10,12,2,11,22,"7-4","Y","N","N",2,0,"Burnley-Wolves",82,2,37,20,0,40,220,740,22,74,407,902,440
"2","E0",2024-04-06,"Wolves","West Ham",1,2,"A",1,0,"H",2.53,3.61,2.77,"1-0","1-2",14,7,11,4,5,2,0,0,4,4,15,7,3,8,22,"4-4","Y","Y","N",7,0,"Wolves-West Ham",189,3,38,70,1000,210,560,2660,24,114,304,1512,1680
"3","E0",2024-04-13,"Nottm Forest","Wolves",2,2,"D",1,1,"D",2.14,3.57,3.5,"1-1","2-2",18,9,11,4,2,3,0,0,10,1,15,10,4,11,25,"10-1","Y","Y","Y",5,0,"Nottm Forest-Wolves",204,4,62,50,600,200,550,3100,44,248,682,2244,2200
"4","E0",2024-04-20,"Wolves","Arsenal",0,2,"A",0,1,"A",8.02,5.14,1.39,"0-1","0-2",5,3,24,9,3,2,0,0,1,2,14,9,2,3,23,"1-2","Y","N","N",5,0,"Wolves-Arsenal",135,2,27,50,600,100,150,1350,6,54,81,405,300
"5","E0",2024-04-24,"Wolves","Bournemouth",0,1,"A",0,1,"A",2.74,3.53,2.6,"0-1","0-1",15,4,21,6,4,1,0,1,8,12,10,17,1,20,27,"8-12","N","N","N",5,1,"Wolves-Bournemouth",37,1,24,75,1400,75,1500,1800,20,24,480,740,1500
"6","E0",2024-04-27,"Wolves","Luton",2,1,"H",1,0,"H",1.98,3.9,3.65,"1-0","2-1",13,5,9,6,3,1,0,0,4,4,14,14,3,8,28,"4-4","Y","Y","N",4,0,"Wolves-Luton",169,3,44,40,300,120,320,1760,24,132,352,1352,960
"7","E0",2024-04-04,"Liverpool","Sheffield United",3,1,"H",1,0,"H",1.08,14.33,25.37,"1-0","3-1",29,9,8,3,0,1,0,0,13,1,6,9,4,14,15,"13-1","Y","Y","Y",1,0,"Liverpool-Sheffield United",241,4,121,10,0,40,140,1210,56,484,1694,3374,560
"8","E0",2024-04-07,"Sheffield United","Chelsea",2,2,"D",1,1,"D",6.77,5.35,1.42,"1-1","2-2",11,6,6,3,4,2,0,0,7,6,12,10,4,13,22,"7-6","Y","Y","Y",6,0,"Sheffield United-Chelsea",199,4,46,60,800,240,780,2760,52,184,598,2587,3120
"9","E0",2024-04-13,"Brentford","Sheffield United",2,0,"H",0,0,"D",1.43,5.22,6.68,"0-0","2-0",9,5,8,2,3,1,0,0,3,6,8,11,2,9,19,"3-6","Y","N","N",4,0,"Brentford-Sheffield United",153,2,39,40,300,80,360,1560,18,78,351,1377,720
"10","E0",2024-04-20,"Sheffield United","Burnley",1,4,"A",0,2,"A",2.77,3.64,2.52,"0-2","1-4",18,11,16,9,1,0,0,0,11,2,10,9,5,13,19,"11-2","Y","Y","Y",1,0,"Sheffield United-Burnley",259,5,86,10,0,50,130,860,65,430,1118,3367,650
"11","E0",2024-04-24,"Man United","Sheffield United",4,2,"H",1,1,"D",1.32,6.28,8.27,"1-1","4-2",25,13,10,4,0,1,0,0,9,4,7,9,6,13,16,"9-4","Y","Y","Y",1,0,"Man United-Sheffield United",354,6,63,10,0,60,130,630,78,378,819,4602,780
"12","E0",2024-04-27,"Newcastle","Sheffield United",5,1,"H",1,1,"D",1.24,7.18,10.5,"1-1","5-1",20,7,15,5,0,0,0,0,4,5,9,10,6,9,19,"4-5","Y","Y","Y",0,0,"Newcastle-Sheffield United",283,6,114,0,0,0,0,0,54,684,1026,2547,0
"13","E0",2024-04-27,"Newcastle","Sheffield United",5,1,"H",1,1,"D",1.24,7.18,10.5,"1-1","5-1",20,7,15,5,0,0,0,0,4,5,9,10,6,9,19,"4-5","Y","Y","Y",0,0,"Newcastle-Sheffield United",192.083333333333,3.5,58.4166666666667,36.25,416.666666666667,101.25,403.333333333333,1535.83333333333,38.5833333333333,240.333333333333,659.333333333333,2084.08333333333,1075.83333333333
