"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","epl_goalmins","n","epl_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"270","E0","2023-03-19","Arsenal","Crystal Palace",4,1,"H",2,0,"H",1.26,6.02,12.73,"2-0","4-1",15,5,8,4,0,1,0,0,5,4,8,10,5,9,18,"5-4","Y","Y","Y",1,0,"Arsenal-Crystal Palace",263,5,74,10,0,50,90,740,45,370,666,2367,450
"272","E0","2023-04-01","Arsenal","Leeds",4,1,"H",1,0,"H",1.29,5.97,10.92,"1-0","4-1",13,6,7,5,0,2,0,0,4,3,11,13,5,7,24,"4-3","Y","Y","Y",2,0,"Arsenal-Leeds",297,5,81,20,0,100,140,1620,35,405,567,2079,700
"296","E0","2023-04-09","Liverpool","Arsenal",2,2,"D",1,2,"A",2.82,3.81,2.44,"1-2","2-2",21,6,9,5,4,4,0,0,5,4,11,11,4,9,22,"5-4","Y","Y","Y",8,0,"Liverpool-Arsenal",165,4,40,80,1600,320,720,3200,36,160,360,1485,2880
"304","E0","2023-04-16","West Ham","Arsenal",2,2,"D",1,2,"A",6.14,4.29,1.57,"1-2","2-2",16,3,11,5,1,2,0,0,7,2,11,8,4,9,19,"7-2","Y","Y","Y",3,0,"West Ham-Arsenal",104,4,59,30,200,120,270,1770,36,236,531,936,1080
"307","E0","2023-04-21","Arsenal","Southampton",3,3,"D",1,2,"A",1.21,7.62,14.32,"1-2","3-3",25,6,8,6,1,5,0,0,7,2,10,14,6,9,24,"7-2","Y","Y","Y",6,0,"Arsenal-Southampton",279,6,90,60,500,360,540,5400,54,540,810,2511,3240
"321","E0","2023-04-26","Man City","Arsenal",4,1,"H",2,0,"H",1.57,4.52,5.71,"2-0","4-1",14,9,8,2,3,1,0,0,1,3,13,13,5,4,26,"1-3","Y","Y","Y",4,0,"Man City-Arsenal",282,5,64,40,300,200,160,2560,20,320,256,1128,800
"282","E0","2023-04-04","Leeds","Nottm Forest",2,1,"H",2,1,"H",1.72,3.97,5.23,"2-1","2-1",21,6,13,1,1,4,0,0,11,4,11,13,3,15,24,"11-4","Y","Y","N",5,0,"Leeds-Nottm Forest",77,3,39,50,400,150,750,1950,45,117,585,1155,2250
"288","E0","2023-04-08","Aston Villa","Nottm Forest",2,0,"H",0,0,"D",1.64,4.16,5.5,"0-0","2-0",8,3,6,2,3,4,0,0,1,8,7,17,2,9,24,"1-8","Y","N","N",7,0,"Aston Villa-Nottm Forest",138,2,0,70,1200,140,630,0,18,0,0,1242,1260
"305","E0","2023-04-16","Nottm Forest","Man United",0,2,"A",0,1,"A",5.07,4.01,1.71,"0-1","0-2",6,0,22,8,2,2,0,0,4,9,9,9,2,13,18,"4-9","Y","N","N",4,0,"Nottm Forest-Man United",108,2,41,40,400,80,520,1640,26,82,533,1404,1040
"312","E0","2023-04-22","Liverpool","Nottm Forest",3,2,"H",0,0,"D",1.19,7.71,15.51,"0-0","3-2",18,6,11,5,0,1,0,0,9,3,9,12,5,12,21,"9-3","Y","Y","Y",1,0,"Liverpool-Nottm Forest",290,5,68,10,0,50,120,680,60,340,816,3480,600
"318","E0","2023-04-26","Nottm Forest","Brighton",3,1,"H",1,1,"D",6.12,4.42,1.56,"1-1","3-1",12,5,17,7,2,0,0,0,2,7,7,8,4,9,15,"2-7","Y","Y","Y",2,0,"Nottm Forest-Brighton",242,4,91,20,0,80,180,1820,36,364,819,2178,720
"326","E0","2023-04-29","Brentford","Nottm Forest",2,1,"H",0,1,"A",1.68,3.92,5.54,"0-1","2-1",14,8,5,3,1,2,0,0,6,0,6,13,3,6,19,"6-0","Y","Y","N",3,0,"Brentford-Nottm Forest",217,3,55,30,200,90,180,1650,18,165,330,1302,540
"13","E0","2023-04-29","Brentford","Nottm Forest",2,1,"H",0,1,"A",1.68,3.92,5.54,"0-1","2-1",14,8,5,3,1,2,0,0,6,0,6,13,3,6,19,"6-0","Y","Y","N",3,0,"Brentford-Nottm Forest",205.166666666667,4,58.5,38.3333333333333,400,145,358.333333333333,1919.16666666667,35.75,258.25,522.75,1772.25,1296.66666666667
