"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","E0",2025-04-01,"Nottm Forest","Man United",1,0,"H",1,0,"H",2.36,3.44,3.19,"1-0","1-0",8,2,23,6,1,3,0,0,3,10,5,12,1,13,17,"3-10","N","N","N",4,0,"Nottm Forest-Man United",5,1,21,40,300,40,520,840,13,21,273,65,520
"2","E0",2025-04-06,"Man United","Man City",0,0,"D",0,0,"D",3.39,3.66,2.15,"0-0","0-0",13,2,9,5,3,2,0,0,5,3,13,9,0,8,22,"5-3","N","N","N",5,0,"Man United-Man City",0,0,0,50,600,0,400,0,0,0,0,0,0
"3","E0",2025-04-13,"Newcastle","Man United",4,1,"H",1,1,"D",1.66,4.29,4.97,"1-1","4-1",13,6,9,5,0,2,0,0,7,2,7,9,5,9,16,"7-2","Y","Y","Y",2,0,"Newcastle-Man United",251,5,86,20,0,100,180,1720,45,430,774,2259,900
"4","E0",2025-04-20,"Man United","Wolves",0,1,"A",0,0,"D",2.01,3.63,3.82,"0-0","0-1",12,2,4,2,2,3,0,0,9,2,11,18,1,11,29,"9-2","N","N","N",5,0,"Man United-Wolves",77,1,21,50,600,50,550,1050,11,21,231,847,550
"5","E0",2025-04-27,"Bournemouth","Man United",1,1,"D",1,0,"H",1.68,4.21,4.86,"1-0","1-1",8,1,25,6,4,2,1,0,5,10,11,12,2,15,23,"5-10","Y","N","N",6,1,"Bournemouth-Man United",113,2,33,85,1300,170,1275,2805,30,66,495,1695,2550
"6","E0",2025-05-04,"Brentford","Man United",4,3,"H",2,1,"H",1.7,4.23,4.7,"2-1","4-3",12,6,14,5,0,2,0,0,7,4,8,10,7,11,18,"7-4","Y","Y","Y",2,0,"Brentford-Man United",390,7,88,20,0,140,220,1760,77,616,155,4290,1540
"7","E0",2025-04-01,"Wolves","West Ham",1,0,"H",1,0,"H",2.62,3.25,2.96,"1-0","1-0",9,2,10,1,4,2,0,0,1,2,16,12,1,3,28,"1-2","N","N","N",6,0,"Wolves-West Ham",21,1,9,60,800,60,180,540,3,9,27,63,180
"8","E0",2025-04-05,"West Ham","Bournemouth",2,2,"D",0,1,"A",3.03,3.53,2.38,"0-1","2-2",9,3,11,4,2,2,0,0,4,7,13,13,4,11,26,"4-7","Y","Y","Y",4,0,"West Ham-Bournemouth",246,4,49,40,400,160,440,1960,44,196,539,2706,1760
"9","E0",2025-04-13,"Liverpool","West Ham",2,1,"H",1,0,"H",1.3,6.09,9.78,"1-0","2-1",15,6,11,4,0,2,0,0,10,3,15,8,3,13,23,"10-3","Y","Y","N",2,0,"Liverpool-West Ham",193,3,37,20,0,60,260,740,39,111,481,2509,780
"10","E0",2025-04-19,"West Ham","Southampton",1,1,"D",0,0,"D",1.5,4.61,6.49,"0-0","1-1",12,4,15,4,2,1,0,0,2,5,14,13,2,7,27,"2-5","Y","N","N",3,0,"West Ham-Southampton",137,2,46,30,200,60,210,1380,14,92,322,959,420
"11","E0",2025-04-26,"Brighton","West Ham",3,2,"H",1,0,"H",1.7,4.2,4.75,"1-0","3-2",16,9,12,4,1,1,0,0,8,1,7,9,5,9,16,"8-1","Y","Y","Y",2,0,"Brighton-West Ham",323,5,110,20,100,100,180,2200,45,550,990,2907,900
"12","E0",2025-05-04,"West Ham","Tottenham",1,1,"D",1,1,"D",2.08,3.73,3.5,"1-1","1-1",11,2,7,2,2,2,0,0,1,3,18,15,2,4,33,"1-3","Y","N","N",4,0,"West Ham-Tottenham",43,2,48,40,400,80,160,1920,8,96,990,172,320
"13","E0",2025-05-04,"West Ham","Tottenham",1,1,"D",1,1,"D",2.08,3.73,3.5,"1-1","1-1",11,2,7,2,2,2,0,0,1,3,18,15,2,4,33,"1-3","Y","N","N",4,0,"West Ham-Tottenham",149.916666666667,2.75,45.6666666666667,39.5833333333333,391.666666666667,85,381.25,1409.58333333333,27.4166666666667,184,439.75,1539.33333333333,868.333333333333
