"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"775","E1",2024-03-16,"West Brom","Bristol City",2,0,"H",1,0,"H",1.85,3.55,4.78,"1-0","2-0",12,4,10,5,4,2,0,0,3,7,6,14,2,10,20,"3-7","Y","N","N",6,0,2,60,800,120,600,20,1200
"778","E1",2024-03-29,"Millwall","West Brom",1,1,"D",1,0,"H",3.61,3.01,2.36,"1-0","1-1",9,2,6,2,1,2,0,0,6,4,9,9,2,10,18,"6-4","Y","N","N",3,0,2,30,200,60,300,20,600
"798","E1",2024-04-01,"West Brom","Watford",2,2,"D",0,0,"D",1.91,3.54,4.36,"0-0","2-2",10,4,12,7,0,1,0,0,7,3,6,13,4,10,19,"7-3","Y","Y","Y",1,0,4,10,0,40,100,40,400
"810","E1",2024-04-06,"Stoke","West Brom",2,2,"D",0,1,"A",2.79,3.14,2.81,"0-1","2-2",18,7,9,2,2,2,0,0,5,7,8,8,4,12,16,"5-7","Y","Y","Y",4,0,4,40,400,160,480,48,1920
"824","E1",2024-04-10,"West Brom","Rotherham",2,0,"H",2,0,"H",1.27,5.88,12.07,"2-0","2-0",11,4,12,1,0,1,0,0,4,5,4,9,2,9,13,"4-5","Y","N","N",1,0,2,10,0,20,90,18,180
"836","E1",2024-04-13,"West Brom","Sunderland",0,1,"A",0,1,"A",1.86,3.59,4.57,"0-1","0-1",8,3,9,3,3,3,1,0,1,5,15,12,1,6,27,"1-5","N","N","N",6,1,1,85,1650,85,510,6,510
"770","E1",2024-03-16,"Middlesbrough","Blackburn",0,0,"D",0,0,"D",1.85,3.82,4.42,"0-0","0-0",16,3,12,3,3,3,0,0,8,5,10,9,0,13,19,"8-5","N","N","N",6,0,0,60,900,0,780,0,0
"786","E1",2024-03-29,"Southampton","Middlesbrough",1,1,"D",1,0,"H",1.57,4.6,5.46,"1-0","1-1",13,5,8,3,2,4,0,0,8,5,5,14,2,13,19,"8-5","Y","N","N",6,0,2,60,800,120,780,26,1560
"792","E1",2024-04-01,"Middlesbrough","Sheffield Weds",2,0,"H",1,0,"H",1.8,3.88,4.5,"1-0","2-0",23,5,6,2,1,4,0,0,11,5,7,11,2,16,18,"11-5","Y","N","N",5,0,2,50,400,100,800,32,1600
"808","E1",2024-04-06,"Middlesbrough","Swansea",2,0,"H",1,0,"H",1.83,3.95,4.24,"1-0","2-0",12,4,7,1,2,2,0,0,4,6,16,16,2,10,32,"4-6","Y","N","N",4,0,2,40,400,80,400,20,800
"821","E1",2024-04-10,"Hull","Middlesbrough",2,2,"D",2,1,"H",2.42,3.61,2.91,"2-1","2-2",18,7,13,6,3,0,0,0,9,3,8,7,4,12,15,"9-3","Y","Y","Y",3,0,4,30,0,120,360,48,1440
"830","E1",2024-04-13,"Ipswich","Middlesbrough",1,1,"D",1,1,"D",1.83,4.04,4.16,"1-1","1-1",21,5,11,5,2,2,0,0,6,4,11,6,2,10,17,"6-4","Y","N","N",4,0,2,40,400,80,400,20,800
"13","E1",2024-04-13,"Ipswich","Middlesbrough",1,1,"D",1,1,"D",1.83,4.04,4.16,"1-1","1-1",21,5,11,5,2,2,0,0,6,4,11,6,2,10,17,"6-4","Y","N","N",4,0,2.25,42.9166666666667,495.833333333333,82.0833333333333,466.666666666667,24.8333333333333,917.5
