"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"722","E1",2024-03-02,"Swansea","Blackburn",2,1,"H",2,0,"H",2.26,3.58,3.27,"2-0","2-1",7,4,10,5,1,2,0,0,6,6,10,12,3,12,22,"6-6","Y","Y","N",3,0,3,30,200,90,360,36,1080
"732","E1",2024-03-06,"Watford","Swansea",1,1,"D",0,1,"A",2.26,3.57,3.27,"0-1","1-1",19,3,11,2,4,2,0,0,9,3,18,10,2,12,28,"9-3","Y","N","N",6,0,2,60,800,120,720,24,1440
"745","E1",2024-03-10,"Bristol City","Swansea",1,0,"H",0,0,"D",2.36,3.39,3.23,"0-0","1-0",5,2,8,0,2,1,0,0,3,6,14,4,1,9,18,"3-6","N","N","N",3,0,1,30,200,30,270,9,270
"747","E1",2024-03-16,"Swansea","Cardiff",2,0,"H",1,0,"H",2.05,3.42,4.03,"1-0","2-0",20,5,11,2,2,1,0,0,10,5,12,11,2,15,23,"10-5","Y","N","N",3,0,2,30,200,60,450,30,900
"765","E1",2024-03-29,"Sheffield Weds","Swansea",1,1,"D",1,0,"H",2.48,3.49,2.91,"1-0","1-1",14,4,8,4,1,1,0,0,3,4,10,8,2,7,18,"3-4","Y","N","N",2,0,2,20,100,40,140,14,280
"777","E1",2024-04-01,"Swansea","QPR",0,1,"A",0,0,"D",2.54,3.31,2.97,"0-0","0-1",15,4,10,4,0,0,0,0,7,4,9,10,1,11,19,"7-4","N","N","N",0,0,1,0,0,0,0,11,0
"717","E1",2024-03-02,"Norwich","Sunderland",1,0,"H",0,0,"D",1.95,3.74,4.03,"0-0","1-0",16,4,12,4,2,3,0,0,5,2,13,11,1,7,24,"5-2","N","N","N",5,0,1,50,600,50,350,7,350
"731","E1",2024-03-06,"Middlesbrough","Norwich",3,1,"H",2,1,"H",2.34,3.65,3.07,"2-1","3-1",15,7,6,3,1,1,0,1,2,2,8,9,4,4,17,"2-2","Y","Y","Y",2,1,4,45,350,180,180,16,720
"739","E1",2024-03-09,"Norwich","Rotherham",5,0,"H",4,0,"H",1.29,5.9,11.75,"4-0","5-0",18,8,2,0,1,0,0,0,4,3,9,12,5,7,21,"4-3","Y","Y","Y",1,0,5,10,0,50,70,35,350
"753","E1",2024-03-16,"Stoke","Norwich",0,3,"A",0,2,"A",2.65,3.47,2.76,"0-2","0-3",10,1,16,7,1,0,0,0,7,6,12,7,3,13,19,"7-6","Y","Y","N",1,0,3,10,0,30,130,39,390
"762","E1",2024-03-29,"Norwich","Plymouth",2,1,"H",0,1,"A",1.47,4.85,6.68,"0-1","2-1",23,4,9,4,0,7,0,0,13,3,11,12,3,16,23,"13-3","Y","Y","N",7,0,3,70,0,210,1120,48,3360
"769","E1",2024-04-01,"Leicester","Norwich",3,1,"H",1,1,"D",1.68,4.25,4.81,"1-1","3-1",18,6,6,2,1,1,0,0,9,2,13,8,4,11,21,"9-2","Y","Y","Y",2,0,4,20,100,80,220,44,880
"13","E1",2024-04-01,"Leicester","Norwich",3,1,"H",1,1,"D",1.68,4.25,4.81,"1-1","3-1",18,6,6,2,1,1,0,0,9,2,13,8,4,11,21,"9-2","Y","Y","Y",2,0,2.58333333333333,31.25,212.5,78.3333333333333,334.166666666667,26.0833333333333,835
