"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"107","E1",2024-08-30,"Luton","QPR",1,2,"A",1,0,"H",1.99,3.66,3.88,"1-0","1-2",11,5,11,4,3,2,0,0,4,5,13,10,3,9,23,"4-5","Y","Y","N",5,0,3,50,600,150,450,27,1350
"121","E1",2024-09-14,"Millwall","Luton",0,1,"A",0,1,"A",2.65,3.31,2.68,"0-1","0-1",11,3,10,6,2,3,0,0,6,4,8,20,1,10,28,"6-4","N","N","N",5,0,1,50,600,50,500,10,500
"139","E1",2024-09-21,"Luton","Sheffield Weds",2,1,"H",0,0,"D",1.89,3.6,4.05,"0-0","2-1",15,3,12,6,1,1,0,1,8,5,9,14,3,13,23,"8-5","Y","Y","N",2,1,3,45,350,135,585,39,1755
"143","E1",2024-09-27,"Plymouth","Luton",3,1,"H",1,0,"H",3.92,4,1.88,"1-0","3-1",19,6,16,2,1,4,0,0,3,15,4,13,4,18,17,"3-15","Y","Y","Y",5,0,4,50,400,200,900,72,3600
"158","E1",2024-10-01,"Luton","Oxford",2,2,"D",2,1,"H",1.71,3.98,4.99,"2-1","2-2",12,4,19,8,3,3,1,0,5,6,13,12,4,11,25,"5-6","Y","Y","Y",6,1,4,85,1650,340,935,44,3740
"174","E1",2024-10-05,"Sheffield United","Luton",2,0,"H",1,0,"H",1.9,3.61,4,"1-0","2-0",15,7,8,2,2,1,0,0,5,6,10,8,2,11,18,"5-6","Y","N","N",3,0,2,30,200,60,330,22,660
"118","E1",2024-09-01,"Sheffield United","Watford",1,0,"H",1,0,"H",1.76,3.97,4.28,"1-0","1-0",18,7,7,1,5,3,0,0,8,5,15,12,1,13,27,"8-5","N","N","N",8,0,1,80,1500,80,1040,13,1040
"129","E1",2024-09-14,"Watford","Coventry",1,1,"D",0,1,"A",2.6,3.47,2.63,"0-1","1-1",18,6,17,5,2,2,0,0,6,10,9,10,2,16,19,"6-10","Y","N","N",4,0,2,40,400,80,640,32,1280
"132","E1",2024-09-21,"Norwich","Watford",4,1,"H",2,1,"H",2.16,3.61,3.33,"2-1","4-1",19,8,11,3,2,1,0,0,3,5,6,8,5,8,14,"3-5","Y","Y","Y",3,0,5,30,200,150,240,40,1200
"153","E1",2024-09-28,"Watford","Sunderland",2,1,"H",1,0,"H",2.88,3.41,2.44,"1-0","2-1",13,5,17,5,2,1,0,0,4,6,11,11,3,10,22,"4-6","Y","Y","N",3,0,3,30,200,90,300,30,900
"163","E1",2024-10-02,"Preston","Watford",3,0,"H",0,0,"D",2.54,3.26,2.86,"0-0","3-0",15,6,10,6,2,0,0,0,7,5,12,12,3,12,24,"7-5","Y","Y","N",2,0,3,20,0,60,240,36,720
"176","E1",2024-10-05,"Watford","Middlesbrough",2,1,"H",0,0,"D",3.69,3.67,1.97,"0-0","2-1",9,4,11,5,3,1,0,0,7,5,15,11,3,12,26,"7-5","Y","Y","N",4,0,3,40,300,120,480,36,1440
"13","E1",2024-10-05,"Watford","Middlesbrough",2,1,"H",0,0,"D",3.69,3.67,1.97,"0-0","2-1",9,4,11,5,3,1,0,0,7,5,15,11,3,12,26,"7-5","Y","Y","N",4,0,2.83333333333333,45.8333333333333,533.333333333333,126.25,553.333333333333,33.4166666666667,1515.41666666667
