"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"771","E1",2024-03-16,"Plymouth","Preston",0,1,"A",0,1,"A",2.6,3.39,2.88,"0-1","0-1",9,0,9,4,2,2,0,0,6,5,11,22,1,11,33,"6-5","N","N","N",4,0,1,40,400,40,440,11,440
"782","E1",2024-03-29,"Norwich","Plymouth",2,1,"H",0,1,"A",1.47,4.85,6.68,"0-1","2-1",23,4,9,4,0,7,0,0,13,3,11,12,3,16,23,"13-3","Y","Y","N",7,0,3,70,0,210,1120,48,3360
"793","E1",2024-04-01,"Plymouth","Bristol City",0,1,"A",0,0,"D",2.65,3.31,2.83,"0-0","0-1",12,2,14,6,2,3,1,0,9,6,14,12,1,15,26,"9-6","N","N","N",5,1,1,75,1350,75,1125,15,1125
"801","E1",2024-04-05,"Rotherham","Plymouth",0,1,"A",0,1,"A",4.16,3.75,1.89,"0-1","0-1",11,2,21,11,0,0,0,0,4,9,9,11,1,13,20,"4-9","N","N","N",0,0,1,0,0,0,0,13,0
"814","E1",2024-04-09,"Plymouth","QPR",1,1,"D",0,0,"D",3.18,3.32,2.4,"0-0","1-1",13,5,14,4,0,2,0,0,10,4,12,12,2,14,24,"10-4","Y","N","N",2,0,2,20,0,40,280,28,560
"825","E1",2024-04-12,"Plymouth","Leicester",1,0,"H",1,0,"H",6.63,4.96,1.46,"1-0","1-0",5,3,17,4,5,2,0,0,0,13,12,12,1,13,24,"0-13","N","N","N",7,0,1,70,1000,70,910,13,910
"774","E1",2024-03-16,"Sunderland","QPR",0,0,"D",0,0,"D",2.54,3.23,3.09,"0-0","0-0",8,0,11,5,1,2,0,0,5,7,10,16,0,12,26,"5-7","N","N","N",3,0,0,30,200,0,360,0,0
"779","E1",2024-03-29,"Cardiff","Sunderland",0,2,"A",0,2,"A",2.62,3.07,3.08,"0-2","0-2",8,3,18,8,2,1,0,0,5,6,12,11,2,11,23,"5-6","Y","N","N",3,0,2,30,200,60,330,22,660
"796","E1",2024-04-01,"Sunderland","Blackburn",1,5,"A",0,2,"A",2.15,3.45,3.58,"0-2","1-5",13,7,13,7,0,0,0,0,3,3,10,12,6,6,22,"3-3","Y","Y","Y",0,0,6,0,0,0,0,36,0
"811","E1",2024-04-06,"Sunderland","Bristol City",0,0,"D",0,0,"D",2.45,3.12,3.29,"0-0","0-0",20,7,8,2,1,1,0,0,4,4,12,10,0,8,22,"4-4","N","N","N",2,0,0,20,100,0,160,0,0
"818","E1",2024-04-09,"Leeds","Sunderland",0,0,"D",0,0,"D",1.32,5.64,9.41,"0-0","0-0",12,1,6,3,2,4,0,0,13,2,10,13,0,15,23,"13-2","N","N","N",6,0,0,60,800,0,900,0,0
"836","E1",2024-04-13,"West Brom","Sunderland",0,1,"A",0,1,"A",1.86,3.59,4.57,"0-1","0-1",8,3,9,3,3,3,1,0,1,5,15,12,1,6,27,"1-5","N","N","N",6,1,1,85,1650,85,510,6,510
"13","E1",2024-04-13,"West Brom","Sunderland",0,1,"A",0,1,"A",1.86,3.59,4.57,"0-1","0-1",8,3,9,3,3,3,1,0,1,5,15,12,1,6,27,"1-5","N","N","N",6,1,1.5,41.6666666666667,475,48.3333333333333,511.25,16,630.416666666667
