,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,PSH,PSD,PSA,HTCS,CS,HS,HST,AS,AST,HY,AY,HR,AR,HCO,ACO,HF,AF,TG,TC,TF,COSC,OV15,OV25,OV35,TY,TR,matchid,epl_goalmins,n,epl_shirts,Bookings,Crossbookings,GoalsXbookings,CornersXbookings,ShirtsXbookings,GoalsXcorners,GoalsXshirts,ShirtsXcorners,TGMXcorners,GoalsXcornerXbookings
145,E0,11/13/2022,Brighton,Aston Villa,1,2,A,1,1,D,1.88,3.84,4.33,1-Jan,2-Jan,7,2,8,2,2,7,0,0,11,4,14,11,3,15,25,4-Nov,Y,Y,N,9,0,Brighton-Aston Villa,75,3,28,90,1400,270,1350,2520,45,84,420,1125,4050
152,E0,12/26/2022,Aston Villa,Liverpool,1,3,A,0,2,A,4.51,4.09,1.79,0-2,3-Jan,12,6,16,9,0,0,0,0,0,6,7,12,4,6,19,0-6,Y,Y,Y,0,0,Aston Villa-Liverpool,182,4,69,0,0,0,0,0,24,276,414,1092,0
165,E0,1/1/2023,Tottenham,Aston Villa,0,2,A,0,0,D,1.7,4.21,5.01,0-0,0-2,6,2,13,4,4,3,0,0,5,3,15,10,2,8,25,3-May,Y,N,N,7,0,Tottenham-Aston Villa,123,2,16,70,1200,140,560,1120,16,32,128,984,1120
174,E0,1/4/2023,Aston Villa,Wolves,1,1,D,0,1,A,1.99,3.76,3.93,0-1,1-Jan,13,4,10,3,1,3,0,0,7,8,6,12,2,15,18,8-Jul,Y,N,N,4,0,Aston Villa-Wolves,90,2,19,40,300,80,600,760,30,38,285,1350,1200
178,E0,1/13/2023,Aston Villa,Leeds,2,1,H,1,0,H,1.96,3.7,4.11,Jan-00,1-Feb,11,5,16,4,2,2,0,0,0,11,12,8,3,11,20,0-11,Y,Y,N,4,0,Aston Villa-Leeds,150,3,50,40,400,120,440,2000,33,150,550,1650,1320
193,E0,1/21/2023,Southampton,Aston Villa,0,1,A,0,0,D,2.96,3.4,2.57,0-0,0-1,8,5,16,5,1,2,0,0,2,2,19,9,1,4,28,2-Feb,N,N,N,3,0,Southampton-Aston Villa,77,1,11,30,200,30,120,330,4,11,44,308,120
202,E0,2/4/2023,Aston Villa,Leicester,2,4,A,2,3,A,2.02,3.63,3.95,3-Feb,4-Feb,19,4,9,5,0,2,0,0,11,3,10,10,6,14,20,3-Nov,Y,Y,Y,2,0,Aston Villa-Leicester,218,6,113,20,0,120,280,2260,84,678,1582,3052,1680
219,E0,2/12/2023,Man City,Aston Villa,3,1,H,3,0,H,1.26,6.66,11.78,Mar-00,1-Mar,17,9,6,2,1,2,0,0,8,4,13,14,4,12,27,4-Aug,Y,Y,Y,3,0,Man City-Aston Villa,149,4,61,30,200,120,360,1830,48,244,732,1788,1440
144,E0,11/12/2022,Wolves,Arsenal,0,2,A,0,0,D,6.5,4.3,1.56,0-0,0-2,11,2,14,4,3,2,0,0,6,4,5,6,2,10,11,4-Jun,Y,N,N,5,0,Wolves-Arsenal,129,2,16,50,600,100,500,800,20,32,160,1290,1000
153,E0,12/26/2022,Arsenal,West Ham,3,1,H,0,1,A,1.52,4.48,6.85,0-1,1-Mar,16,5,8,4,0,2,0,0,7,5,13,17,4,12,30,5-Jul,Y,Y,Y,2,0,Arsenal-West Ham,207,4,54,20,0,80,240,1080,48,216,648,2484,960
164,E0,12/31/2022,Brighton,Arsenal,2,4,A,0,2,A,3.6,3.62,2.13,0-2,4-Feb,9,5,14,7,3,3,0,0,7,4,7,11,6,11,18,4-Jul,Y,Y,Y,6,0,Brighton-Arsenal,301,6,90,60,900,360,660,5400,66,540,990,3311,3960
168,E0,1/3/2023,Arsenal,Newcastle,0,0,D,0,0,D,1.83,3.95,4.45,0-0,0-0,17,4,8,1,4,4,0,0,5,5,10,16,0,10,26,5-May,N,N,N,8,0,Arsenal-Newcastle,0,0,0,80,1600,0,800,0,0,0,0,0,0
187,E0,1/15/2023,Tottenham,Arsenal,0,2,A,0,2,A,3.34,3.71,2.21,0-2,0-2,17,7,14,5,4,2,0,0,4,3,16,15,2,7,31,3-Apr,Y,N,N,6,0,Tottenham-Arsenal,50,2,9,60,800,120,420,540,14,18,63,350,840
198,E0,1/22/2023,Arsenal,Man United,3,2,H,1,1,D,1.88,3.92,4.19,1-Jan,2-Mar,25,5,6,4,1,2,0,0,12,4,8,9,5,16,17,4-Dec,Y,Y,Y,3,0,Arsenal-Man United,243,5,51,30,200,150,480,1530,80,255,816,3888,2400
201,E0,2/4/2023,Everton,Arsenal,1,0,H,0,0,D,8.93,4.84,1.41,0-0,Jan-00,12,4,15,3,4,1,0,0,7,5,13,8,1,12,21,5-Jul,N,N,N,5,0,Everton-Arsenal,60,1,2,50,400,50,600,100,12,2,24,720,600
212,E0,2/11/2023,Arsenal,Brentford,1,1,D,0,0,D,1.47,4.77,7.32,0-0,1-Jan,23,7,9,2,0,2,0,0,7,4,9,9,2,11,18,4-Jul,Y,N,N,2,0,Arsenal-Brentford,140,2,36,20,0,40,220,720,22,72,396,1540,440
17,E0,2/11/2023,Arsenal,Brentford,1,1,D,0,0,D,1.47,4.77,7.32,0-0,1-Jan,23,7,9,2,0,2,0,0,7,4,9,9,2,11,18,4-Jul,Y,N,N,2,0,Arsenal-Brentford,137.125,2.9375,39.0625,43.125,512.5,111.25,476.875,1311.875,34.125,165.5,453.25,1558.25,1320.625
