"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"4503","N1",2023-02-04,"Utrecht","Heerenveen",1,0,"H",0,0,"D",1.83,3.74,4.64,"0-0","1-0",12,7,9,5,1,2,0,0,4,3,10,10,1,7,20,"4-3","N","N","N",3,0,1,30,200,30,210,7,210
"4514","N1",2023-02-12,"Heerenveen","Feyenoord",1,2,"A",0,2,"A",5.02,4.01,1.72,"0-2","1-2",13,4,13,3,1,1,0,0,5,7,9,12,3,12,21,"5-7","Y","Y","N",2,0,3,20,100,60,240,36,720
"4522","N1",2023-02-19,"Cambuur","Heerenveen",1,2,"A",1,1,"D",3.2,3.41,2.37,"1-1","1-2",11,3,12,4,3,0,0,0,2,5,11,16,3,7,27,"2-5","Y","Y","N",3,0,3,30,0,90,210,21,630
"4529","N1",2023-02-25,"Heerenveen","Waalwijk",1,4,"A",1,0,"H",1.99,3.78,3.81,"1-0","1-4",26,8,8,4,2,2,0,0,5,0,8,14,5,5,22,"5-0","Y","Y","Y",4,0,5,40,400,200,200,25,1000
"4540","N1",2023-03-04,"Twente","Heerenveen",3,3,"D",1,1,"D",1.58,4.33,5.99,"1-1","3-3",18,5,18,5,0,3,0,0,6,6,8,8,6,12,16,"6-6","Y","Y","Y",3,0,6,30,0,180,360,72,2160
"4550","N1",2023-03-12,"Heerenveen","Ajax",2,4,"A",1,3,"A",7.24,5.09,1.43,"1-3","2-4",6,4,13,6,2,2,0,0,5,8,13,11,6,13,24,"5-8","Y","Y","Y",4,0,6,40,400,240,520,78,3120
"4508","N1",2023-02-05,"Groningen","Twente",1,1,"D",0,1,"A",5.46,4.22,1.64,"0-1","1-1",19,7,9,1,0,1,0,0,5,5,8,14,2,10,22,"5-5","Y","N","N",1,0,2,10,0,20,100,20,200
"4517","N1",2023-02-12,"Twente","Volendam",3,0,"H",3,0,"H",1.26,6.1,12.84,"3-0","3-0",18,9,9,2,1,0,0,0,9,2,11,7,3,11,18,"9-2","Y","Y","N",1,0,3,10,0,30,110,33,330
"4523","N1",2023-02-19,"Go Ahead Eagles","Twente",2,0,"H",2,0,"H",4.26,3.72,1.9,"2-0","2-0",11,5,19,2,0,1,0,0,1,4,8,13,2,5,21,"1-4","Y","N","N",1,0,2,10,0,20,50,10,100
"4535","N1",2023-02-26,"PSV Eindhoven","Twente",3,1,"H",1,0,"H",1.68,4.3,4.99,"1-0","3-1",14,9,14,8,1,1,0,0,6,5,11,8,4,11,19,"6-5","Y","Y","Y",2,0,4,20,100,80,220,44,880
"45401","N1",2023-03-04,"Twente","Heerenveen",3,3,"D",1,1,"D",1.58,4.33,5.99,"1-1","3-3",18,5,18,5,0,3,0,0,6,6,8,8,6,12,16,"6-6","Y","Y","Y",3,0,6,30,0,180,360,72,2160
"4546","N1",2023-03-11,"For Sittard","Twente",0,3,"A",0,0,"D",3.75,3.76,2.02,"0-0","0-3",10,3,17,5,3,2,0,0,0,4,15,8,3,4,23,"0-4","Y","Y","N",5,0,3,50,600,150,200,12,600
"13","N1",2023-03-11,"For Sittard","Twente",0,3,"A",0,0,"D",3.75,3.76,2.02,"0-0","0-3",10,3,17,5,3,2,0,0,0,4,15,8,3,4,23,"0-4","Y","Y","N",5,0,3.66666666666667,26.6666666666667,150,106.666666666667,231.666666666667,35.8333333333333,1009.16666666667
