"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"4392","N1",2024-01-27,"Waalwijk","Sparta Rotterdam",1,1,"D",0,0,"D",2.64,3.64,2.67,"0-0","1-1",10,2,15,7,5,2,1,0,3,3,21,6,2,6,27,"3-3","Y","N","N",7,1,2,95,1500,190,570,12,1140
"4400","N1",2024-02-03,"Twente","Waalwijk",3,0,"H",1,0,"H",1.3,6.15,9.86,"1-0","3-0",16,10,14,5,0,1,0,0,9,3,5,12,3,12,17,"9-3","Y","Y","N",1,0,3,10,0,30,120,36,360
"4408","N1",2024-02-09,"Waalwijk","Nijmegen",2,0,"H",2,0,"H",2.9,3.64,2.45,"2-0","2-0",11,4,17,6,2,3,0,0,4,10,11,8,2,14,19,"4-10","Y","N","N",5,0,2,50,600,100,700,28,1400
"4425","N1",2024-02-18,"Feyenoord","Waalwijk",1,0,"H",0,0,"D",1.1,12.37,22.99,"0-0","1-0",32,14,5,1,0,2,0,1,19,2,6,9,1,21,15,"19-2","N","N","N",2,1,1,45,0,45,945,21,945
"4427","N1",2024-02-24,"Waalwijk","For Sittard",0,1,"A",0,0,"D",2.5,3.31,3.07,"0-0","0-1",9,0,15,6,0,0,0,0,1,2,13,15,1,3,28,"1-2","N","N","N",0,0,1,0,0,0,0,3,0
"4436","N1",2024-03-02,"Go Ahead Eagles","Waalwijk",1,0,"H",0,0,"D",1.71,4.06,4.98,"0-0","1-0",22,8,19,6,0,1,0,0,9,7,15,9,1,16,24,"9-7","N","N","N",1,0,1,10,0,10,160,16,160
"4390","N1",2024-01-26,"Zwolle","Vitesse",1,0,"H",1,0,"H",2.01,3.78,3.75,"1-0","1-0",16,9,8,2,3,2,0,0,5,4,10,12,1,9,22,"5-4","N","N","N",5,0,1,50,600,50,450,9,450
"4404","N1",2024-02-04,"Vitesse","Go Ahead Eagles",0,2,"A",0,1,"A",2.92,3.53,2.49,"0-1","0-2",15,5,16,7,1,1,0,1,5,6,15,14,2,11,29,"5-6","Y","N","N",2,1,2,45,350,90,495,22,990
"4411","N1",2024-02-10,"Heracles","Vitesse",3,2,"H",1,2,"A",2.1,3.65,3.6,"1-2","3-2",20,8,12,4,1,2,0,1,8,6,6,6,5,14,12,"8-6","Y","Y","Y",3,1,5,55,450,275,770,70,3850
"4424","N1",2024-02-18,"Vitesse","Volendam",1,1,"D",1,1,"D",1.78,3.9,4.73,"1-1","1-1",30,8,8,4,1,3,0,0,12,3,3,7,2,15,10,"12-3","Y","N","N",4,0,2,40,300,80,600,30,1200
"4430","N1",2024-02-25,"Excelsior","Vitesse",1,2,"A",0,0,"D",2.15,3.62,3.49,"0-0","1-2",12,7,14,5,0,1,0,0,10,11,9,7,3,21,16,"10-11","Y","Y","N",1,0,3,10,0,30,210,63,630
"4437","N1",2024-03-02,"Vitesse","Twente",1,2,"A",1,1,"D",5.53,4.15,1.64,"1-1","1-2",6,3,15,5,0,2,0,0,2,8,13,11,3,10,24,"2-8","Y","Y","N",2,0,3,20,0,60,200,30,600
"13","N1",2024-03-02,"Vitesse","Twente",1,2,"A",1,1,"D",5.53,4.15,1.64,"1-1","1-2",6,3,15,5,0,2,0,0,2,8,13,11,3,10,24,"2-8","Y","Y","N",2,0,2.16666666666667,35.8333333333333,316.666666666667,80,435,28.3333333333333,977.083333333333
