"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"4210","N1",2024-01-20,"Heracles","Volendam",1,1,"D",0,1,"A",1.75,4.14,4.6,"0-1","1-1",16,8,10,2,1,0,0,0,9,3,8,8,2,12,16,"9-3","Y","N","N",1,0,2,10,0,20,120,24,240
"4221","N1",2024-01-27,"Heracles","Ajax",2,4,"A",1,1,"D",6.3,5.06,1.48,"1-1","2-4",13,7,31,12,2,1,0,0,3,11,9,5,6,14,14,"3-11","Y","Y","Y",3,0,6,30,200,180,420,84,2520
"4230","N1",2024-02-03,"Nijmegen","Heracles",3,1,"H",0,1,"A",1.74,4.16,4.64,"0-1","3-1",26,12,7,1,1,1,0,0,7,6,0,7,4,13,7,"7-6","Y","Y","Y",2,0,4,20,100,80,260,52,1040
"4238","N1",2024-02-10,"Heracles","Vitesse",3,2,"H",1,2,"A",2.1,3.65,3.6,"1-2","3-2",20,8,12,4,1,2,0,1,8,6,6,6,5,14,12,"8-6","Y","Y","Y",3,1,5,55,450,275,770,70,3850
"4244","N1",2024-02-16,"PSV Eindhoven","Heracles",2,0,"H",1,0,"H",1.07,15.1,28.52,"1-0","2-0",39,14,3,0,0,3,0,1,15,0,6,8,2,15,14,"15-0","Y","N","N",3,1,2,55,0,110,825,30,1650
"4253","N1",2024-02-23,"Utrecht","Heracles",1,0,"H",0,0,"D",1.4,5.26,8,"0-0","1-0",11,3,4,0,3,2,0,0,9,3,14,10,1,12,24,"9-3","N","N","N",5,0,1,50,600,50,600,12,600
"4216","N1",2024-01-24,"Almere City","For Sittard",0,0,"D",0,0,"D",2.47,3.49,2.98,"0-0","0-0",4,1,11,2,2,1,0,0,3,2,9,13,0,5,22,"3-2","N","N","N",3,0,0,30,200,0,150,0,0
"4218","N1",2024-01-27,"PSV Eindhoven","Almere City",2,0,"H",1,0,"H",1.09,13.74,24,"1-0","2-0",17,8,4,2,0,2,0,0,4,1,5,15,2,5,20,"4-1","Y","N","N",2,0,2,20,0,40,100,10,200
"4226","N1",2024-02-02,"Almere City","Excelsior",2,1,"H",1,1,"D",2.2,3.39,3.6,"1-1","2-1",11,2,8,4,1,3,0,0,7,3,9,14,3,10,23,"7-3","Y","Y","N",4,0,3,40,300,120,400,30,1200
"4237","N1",2024-02-10,"Almere City","AZ Alkmaar",0,0,"D",0,0,"D",4.8,4.01,1.75,"0-0","0-0",11,1,10,3,2,1,0,0,5,6,19,11,0,11,30,"5-6","N","N","N",3,0,0,30,200,0,330,0,0
"4248","N1",2024-02-17,"Zwolle","Almere City",0,1,"A",0,0,"D",2.18,3.45,3.58,"0-0","0-1",16,2,5,2,0,4,0,0,4,2,9,16,1,6,25,"4-2","N","N","N",4,0,1,40,0,40,240,6,240
"4258","N1",2024-02-25,"Almere City","Feyenoord",0,2,"A",0,0,"D",10.03,6.07,1.3,"0-0","0-2",12,6,8,2,3,1,0,0,5,5,8,13,2,10,21,"5-5","Y","N","N",4,0,2,40,300,80,400,20,800
"13","N1",2024-02-25,"Almere City","Feyenoord",0,2,"A",0,0,"D",10.03,6.07,1.3,"0-0","0-2",12,6,8,2,3,1,0,0,5,5,8,13,2,10,21,"5-5","Y","N","N",4,0,2.33333333333333,35,195.833333333333,82.9166666666667,384.583333333333,28.1666666666667,1028.33333333333
