"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"6127","N1",2023-04-16,"For Sittard","AZ Alkmaar",0,3,"A",0,2,"A",4.65,4.04,1.76,"0-2","0-3",11,3,14,6,0,0,0,0,1,12,10,14,3,13,24,"1-12","Y","Y","N",0,0,3,0,0,0,0,39,0
"6133","N1",2023-04-23,"Go Ahead Eagles","For Sittard",2,0,"H",1,0,"H",1.93,3.83,3.97,"1-0","2-0",15,6,15,3,2,0,0,0,6,9,9,2,2,15,11,"6-9","Y","N","N",2,0,2,20,0,40,300,30,600
"6146","N1",2023-05-07,"For Sittard","Vitesse",2,0,"H",0,0,"D",3.46,3.61,2.16,"0-0","2-0",7,4,14,2,2,1,0,0,5,8,12,11,2,13,23,"5-8","Y","N","N",3,0,2,30,200,60,390,26,780
"6154","N1",2023-05-14,"PSV Eindhoven","For Sittard",2,1,"H",1,1,"D",1.11,11.67,20.6,"1-1","2-1",22,7,4,0,1,3,0,0,14,1,7,7,3,15,14,"14-1","Y","Y","N",4,0,3,40,300,120,600,45,1800
"6157","N1",2023-05-21,"Excelsior","For Sittard",3,0,"H",0,0,"D",1.98,3.98,3.65,"0-0","3-0",14,6,13,3,1,2,0,0,6,2,14,5,3,8,19,"6-2","Y","Y","N",3,0,3,30,200,90,240,24,720
"6168","N1",2023-05-28,"For Sittard","Nijmegen",1,1,"D",0,0,"D",2.61,3.89,2.56,"0-0","1-1",16,4,15,6,1,0,0,0,5,6,16,11,2,11,27,"5-6","Y","N","N",1,0,2,10,0,20,110,22,220
"6120","N1",2023-04-15,"Waalwijk","Groningen",2,1,"H",0,0,"D",1.94,3.73,4.05,"0-0","2-1",12,3,15,4,0,1,0,0,3,2,4,12,3,5,16,"3-2","Y","Y","N",1,0,3,10,0,30,50,15,150
"6137","N1",2023-04-25,"Groningen","Nijmegen",0,1,"A",0,0,"D",2.91,3.39,2.55,"0-0","0-1",14,2,9,3,1,0,1,0,4,8,14,8,1,12,22,"4-8","N","N","N",1,1,1,35,0,35,420,12,420
"6145","N1",2023-05-07,"Go Ahead Eagles","Groningen",1,1,"D",1,1,"D",1.75,4.15,4.59,"1-1","1-1",14,6,7,2,1,4,0,0,6,5,11,13,2,11,24,"6-5","Y","N","N",5,0,2,50,400,100,550,22,1100
"6155","N1",2023-05-14,"Groningen","Ajax",2,3,"A",1,1,"D",11.67,6.61,1.25,"1-1","2-3",12,5,18,8,3,0,0,0,3,10,12,5,5,13,17,"3-10","Y","Y","Y",3,0,5,30,0,150,390,65,1950
"6163","N1",2023-05-21,"Vitesse","Groningen",6,0,"H",2,0,"H",1.45,5.13,6.72,"2-0","6-0",30,13,8,1,1,0,0,1,2,2,5,5,6,4,10,"2-2","Y","Y","Y",1,1,6,35,250,210,140,24,840
"6169","N1",2023-05-28,"Groningen","Sparta Rotterdam",0,5,"A",0,1,"A",3.31,3.8,2.16,"0-1","0-5",7,1,27,12,1,1,1,0,2,5,9,7,5,7,16,"2-5","Y","Y","Y",2,1,5,45,350,225,315,35,1575
"13","N1",2023-05-28,"Groningen","Sparta Rotterdam",0,5,"A",0,1,"A",3.31,3.8,2.16,"0-1","0-5",7,1,27,12,1,1,1,0,2,5,9,7,5,7,16,"2-5","Y","Y","Y",2,1,3.08333333333333,27.9166666666667,141.666666666667,90,292.083333333333,29.9166666666667,846.25
