"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","Referee","n","Total_Goalmins","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","TGMXcorners","GoalsXcornerXbookings","FH_HYC","FH_AYC","FH_HRC","FH_ARC","SH_HYC","SH_AYC","SH_HRC","SH_ARC","FH_HomeBookings","FH_AwayBookings","FH_TotalBookings","SH_HomeBookings","SH_AwayBookings","SH_TotalBookings","MultiBookings","Home_YCmins","Home_RCmins","Away_YCmins","Away_RCmins","Home_TotalCardmins","Away_TotalCardmins","match_TotalCardmins","Home_first_YCTime","Away_first_YCTime","match_First_YCTime","Penalty","MatchPerfomance"
"1","SC0",2024-04-13,"St Johnstone","Kilmarnock",0,2,"A",0,1,"A",3.98,3.51,2.01,"0-1","0-2",11,3,17,5,0,0,0,0,2,6,8,14,2,8,22,"2-6","Y","N","N",0,0,"2024-04-13-St Johnstone-Kilmarnock","Calum Scott",2,104,0,0,0,0,16,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"2","SC0",2024-04-27,"Kilmarnock","Hearts",0,0,"D",0,0,"D",2.31,3.26,3.41,"0-0","0-0",16,2,14,4,4,0,0,0,8,4,9,6,0,12,15,"8-4","N","N","N",4,0,"2024-04-27-Kilmarnock-Hearts","Ross Hardie",0,0,40,0,0,480,0,0,0,2,0,0,0,2,0,0,0,20,0,20,20,0,20,400,230,0,0,0,230,0,230,36,0,36,0,56
"3","SC0",2024-05-05,"Rangers","Kilmarnock",4,1,"H",1,1,"D",1.25,6.36,11.48,"1-1","4-1",41,15,5,2,0,2,0,1,16,1,11,9,5,17,20,"16-1","Y","Y","Y",2,1,"2024-05-05-Rangers-Kilmarnock","David Dickinson",5,303,45,0,225,765,85,5151,3825,0,1,0,1,0,2,0,0,0,35,35,0,20,20,700,0,0,128,44,0,172,172,0,9,9,1,161
"4","SC0",2024-05-11,"St Mirren","Kilmarnock",0,1,"A",0,1,"A",2.78,3.04,2.91,"0-1","0-1",10,2,15,4,0,2,0,0,8,5,10,13,1,13,23,"8-5","N","N","N",2,0,"2024-05-11-St Mirren-Kilmarnock","Euan Anderson",1,37,20,0,20,260,13,481,260,0,0,0,0,0,2,0,0,0,0,0,0,20,20,0,0,0,155,0,0,155,155,0,70,70,0,64
"5","SC0",2024-05-15,"Kilmarnock","Celtic",0,5,"A",0,3,"A",7.93,5.38,1.38,"0-3","0-5",12,2,30,12,2,0,0,0,2,9,7,12,5,11,19,"2-9","Y","Y","Y",2,0,"2024-05-15-Kilmarnock-Celtic","Don Robertson",5,174,20,0,100,220,55,1914,1100,1,0,0,0,1,0,0,0,10,0,10,10,0,10,100,79,0,0,0,79,0,79,30,0,30,0,118
"6","SC0",2024-05-18,"Dundee","Kilmarnock",1,1,"D",1,1,"D",2.99,3.4,2.47,"1-1","1-1",11,2,11,3,1,3,0,1,4,3,7,10,2,7,17,"4-3","Y","N","N",4,1,"2024-05-18-Dundee-Kilmarnock","Calum Scott",2,150,65,550,130,455,14,1050,910,0,0,0,0,1,2,0,0,0,0,0,10,20,30,0,72,0,125,0,72,125,197,72,49,49,1,96
"7","SC0",2024-04-13,"Aberdeen","Dundee",0,0,"D",0,0,"D",2.05,3.54,3.8,"0-0","0-0",12,5,18,3,0,3,1,0,3,5,14,17,0,8,31,"3-5","N","N","N",3,1,"2024-04-13-Aberdeen-Dundee","Nick Walsh",0,0,55,750,0,440,0,0,0,1,3,0,0,0,0,0,0,10,30,40,0,0,0,0,39,0,41,0,39,41,80,39,3,3,0,54
"8","SC0",2024-04-27,"Aberdeen","Motherwell",1,0,"H",0,0,"D",2.12,3.43,3.71,"0-0","1-0",23,5,8,3,1,0,0,1,10,7,9,14,1,17,23,"10-7","N","N","N",1,1,"2024-04-27-Aberdeen-Motherwell","Craig Napier",1,60,35,250,35,595,17,1020,595,1,0,0,0,0,0,0,1,10,0,10,0,25,25,250,14,0,0,112,14,112,126,14,0,14,0,86
"9","SC0",2024-05-04,"Aberdeen","St Johnstone",1,0,"H",0,0,"D",1.72,3.78,5.25,"0-0","1-0",15,6,12,5,1,2,0,0,7,4,10,15,1,11,25,"7-4","N","N","N",3,0,"2024-05-04-Aberdeen-St Johnstone","Chris Graham",1,68,30,200,30,330,11,748,330,0,1,0,0,1,1,0,0,0,10,10,10,10,20,200,83,0,122,0,83,122,205,83,45,45,1,73
"10","SC0",2024-05-12,"Hibernian","Aberdeen",0,4,"A",0,2,"A",2.06,3.68,3.61,"0-2","0-4",16,4,16,4,2,1,0,0,8,3,13,5,4,11,18,"8-3","Y","Y","Y",3,0,"2024-05-12-Hibernian-Aberdeen","Grant Irvine",4,213,30,200,120,330,44,2343,1320,1,0,0,0,1,1,0,0,10,0,10,10,10,20,200,87,0,83,0,87,83,170,13,83,13,0,108
"11","SC0",2024-05-15,"Aberdeen","Livingston",5,1,"H",0,0,"D",1.55,4.37,6.11,"0-0","5-1",17,7,9,3,2,2,0,0,6,3,13,18,6,9,31,"6-3","Y","Y","Y",4,0,"2024-05-15-Aberdeen-Livingston","Alan Muir",6,435,40,400,240,360,54,3915,2160,2,0,0,0,0,2,0,0,20,0,20,0,20,20,400,77,0,133,0,77,133,210,34,57,34,1,147
"12","SC0",2024-05-19,"Ross County","Aberdeen",2,2,"D",1,1,"D",2.61,3.71,2.62,"1-1","2-2",15,6,11,4,4,1,0,1,3,7,14,10,4,10,24,"3-7","Y","Y","Y",5,1,"2024-05-19-Ross County-Aberdeen","Chris Graham",4,155,75,1400,300,750,40,1550,3000,2,0,0,0,2,1,0,1,20,0,20,20,35,55,1100,219,0,91,128,219,219,438,28,91,28,1,140
"13","SC0",2024-05-19,"Ross County","Aberdeen",2,2,"D",1,1,"D",2.61,3.71,2.62,"1-1","2-2",15,6,11,4,4,1,0,1,3,7,14,10,4,10,24,"3-7","Y","Y","Y",5,1,"2024-05-19-Ross County-Aberdeen","Chris Graham",2.58333333333333,141.583333333333,37.9166666666667,312.5,100,415.416666666667,29.0833333333333,1583.66666666667,1125,0.833333333333333,0.416666666666667,0,0.0833333333333333,0.666666666666667,0.916666666666667,0,0.166666666666667,8.33333333333333,6.25,14.5833333333333,6.66666666666667,13.3333333333333,20,279.166666666667,75,0,73.1666666666667,23.6666666666667,75,96.8333333333333,171.833333333333,29.0833333333333,33.9166666666667,27.5833333333333,0.416666666666667,96.4166666666667
