"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","Referee","n","Total_Goalmins","Home_first_GoalTime","Away_first_GoalTime","match_First_GoalTime","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","TGMXcorners","GoalsXcornerXbookings","FH_HYC","FH_AYC","FH_HRC","FH_ARC","SH_HYC","SH_AYC","SH_HRC","SH_ARC","FH_HomeBookings","FH_AwayBookings","FH_TotalBookings","SH_HomeBookings","SH_AwayBookings","SH_TotalBookings","MultiBookings","Home_YCmins","Home_RCmins","Away_YCmins","Away_RCmins","Home_TotalCardmins","Away_TotalCardmins","match_TotalCardmins","Home_first_YCTime","Away_first_YCTime","match_First_YCTime","Penalty","MatchPerfomance"
"1","SC0",2024-10-20,"Kilmarnock","Rangers",1,0,"H",0,0,"D",6.17,4.48,1.49,"0-0","1-0",10,3,15,3,1,3,0,0,1,6,12,13,1,7,25,"1-6","N","N","N",4,0,"2024-10-20-Kilmarnock-Rangers","Steven McLean",1,87,87,0,87,40,300,40,280,7,609,280,0,1,0,0,1,2,0,0,0,10,10,10,20,30,300,59,0,148,0,59,148,207,59,27,27,0,56
"2","SC0",2024-10-26,"Ross County","Kilmarnock",2,1,"H",0,1,"A",3.23,3.31,2.28,"0-1","2-1",14,3,9,2,1,2,0,1,5,5,10,10,3,10,20,"5-5","Y","Y","N",3,1,"2024-10-26-Ross County-Kilmarnock","Matthew MacDermid",3,100,61,39,39,55,450,165,550,30,1000,1650,0,0,0,0,1,3,0,0,0,0,0,10,30,40,0,72,0,214,0,72,214,286,72,53,53,0,105
"3","SC0",2024-10-30,"Hearts","Kilmarnock",1,2,"A",1,0,"H",1.92,3.63,3.93,"1-0","1-2",18,5,15,4,1,3,0,0,10,1,14,9,3,11,23,"10-1","Y","Y","N",4,0,"2024-10-30-Hearts-Kilmarnock","Euan Anderson",3,165,44,58,44,40,300,120,440,33,1815,1320,0,0,0,0,1,3,0,0,0,0,0,10,30,40,0,87,0,194,0,87,194,281,87,52,52,0,98
"4","SC0",2024-11-03,"Dundee","Kilmarnock",3,2,"H",1,2,"A",2.31,3.43,3.08,"1-2","3-2",17,5,15,4,2,1,0,0,7,1,16,8,5,8,24,"7-1","Y","Y","Y",3,0,"2024-11-03-Dundee-Kilmarnock","Dan McFarlane",5,255,41,24,24,30,200,150,240,40,2040,1200,0,0,0,0,2,1,0,0,0,0,0,20,10,30,0,138,0,78,0,138,78,216,60,78,60,0,114
"5","SC0",2024-10-06,"Ross County","Celtic",1,2,"A",1,0,"H",13.57,8.29,1.16,"1-0","1-2",8,5,23,6,3,1,0,0,1,9,11,11,3,10,22,"1-9","Y","Y","N",4,0,"2024-10-06-Ross County-Celtic","Kevin Clancy",3,207,0,76,76,40,300,120,400,30,2070,1200,0,0,0,0,3,1,0,0,0,0,0,30,10,40,0,206,0,50,0,206,50,256,50,50,50,1,105
"6","SC0",2024-10-19,"Celtic","Aberdeen",2,2,"D",2,0,"H",1.23,6.76,10.17,"2-0","2-2",32,7,8,4,1,5,0,0,19,2,12,15,4,21,27,"19-2","Y","Y","Y",6,0,"2024-10-19-Celtic-Aberdeen","Nick Walsh",4,161,24,50,24,60,500,240,1260,84,3381,5040,0,2,0,0,1,3,0,0,0,20,20,10,30,40,800,73,0,224,0,73,224,297,73,29,29,0,153
"7","SC0",2024-10-27,"Motherwell","Celtic",0,3,"A",0,1,"A",9.58,6.06,1.26,"0-1","0-3",9,2,21,10,1,2,1,0,3,10,11,9,3,13,20,"3-10","Y","Y","N",3,1,"2024-10-27-Motherwell-Celtic","David Dickinson",3,171,0,27,27,55,700,165,715,39,2223,2145,0,0,0,0,1,2,1,0,0,0,0,35,20,55,0,59,186,145,0,245,145,390,59,50,50,0,114
"8","SC0",2024-10-30,"Celtic","Dundee",2,0,"H",0,0,"D",1.1,10.44,22.46,"0-0","2-0",24,5,3,1,1,2,0,0,7,2,12,7,2,9,19,"7-2","Y","N","N",3,0,"2024-10-30-Celtic-Dundee","Ross Hardie",2,127,60,0,60,30,200,60,270,18,1143,540,0,0,0,0,1,4,0,0,0,0,0,10,40,50,0,54,0,270,0,54,270,324,54,51,51,1,82
"9","SC0",2024-10-30,"Celtic","Dundee",2,0,"H",0,0,"D",1.1,10.44,22.46,"0-0","2-0",24,5,3,1,1,2,0,0,7,2,12,7,2,9,19,"7-2","Y","N","N",3,0,"2024-10-30-Celtic-Dundee","Ross Hardie",3,159.125,39.625,34.25,47.625,43.75,368.75,132.5,519.375,35.125,1785.125,1671.875,0,0.375,0,0,1.375,2.375,0.125,0,0,3.75,3.75,16.875,23.75,40.625,137.5,93.5,23.25,165.375,0,116.75,165.375,282.125,64.25,48.75,46.5,0.25,103.375
