"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","Referee","n","Total_Goalmins","Home_first_GoalTime","Away_first_GoalTime","match_First_GoalTime","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","TGMXcorners","GoalsXcornerXbookings","FH_HYC","FH_AYC","FH_HRC","FH_ARC","SH_HYC","SH_AYC","SH_HRC","SH_ARC","FH_HomeBookings","FH_AwayBookings","FH_TotalBookings","SH_HomeBookings","SH_AwayBookings","SH_TotalBookings","MultiBookings","Home_YCmins","Home_RCmins","Away_YCmins","Away_RCmins","Home_TotalCardmins","Away_TotalCardmins","match_TotalCardmins","Home_first_YCTime","Away_first_YCTime","match_First_YCTime","Penalty","MatchPerfomance"
"1","SC0",2024-10-19,"St Johnstone","Ross County",3,0,"H",2,0,"H",2.62,3.16,2.84,"2-0","3-0",18,7,7,1,1,0,0,2,5,3,8,12,3,8,20,"5-3","Y","Y","N",1,2,"2024-10-19-St Johnstone-Ross County","John Beaton",3,155,16,0,16,60,500,180,480,24,1240,1440,0,1,0,0,1,0,0,1,0,10,10,10,25,35,350,88,0,6,156,88,162,250,88,6,6,0,104
"2","SC0",2024-10-26,"Ross County","Kilmarnock",2,1,"H",0,1,"A",3.23,3.31,2.28,"0-1","2-1",14,3,9,2,1,2,0,1,5,5,10,10,3,10,20,"5-5","Y","Y","N",3,1,"2024-10-26-Ross County-Kilmarnock","Matthew MacDermid",3,100,61,39,39,55,450,165,550,30,1000,1650,0,0,0,0,1,3,0,0,0,0,0,10,30,40,0,72,0,214,0,72,214,286,72,53,53,0,105
"3","SC0",2024-10-30,"Ross County","Hibernian",0,0,"D",0,0,"D",3.54,3.38,2.12,"0-0","0-0",13,2,12,2,1,1,0,0,4,2,10,13,0,6,23,"4-2","N","N","N",2,0,"2024-10-30-Ross County-Hibernian","Grant Irvine",0,0,0,0,0,20,100,0,120,0,0,0,1,1,0,0,0,0,0,0,10,10,20,0,0,0,0,34,0,42,0,34,42,76,34,42,34,0,28
"4","SC0",2024-11-02,"St Mirren","Ross County",0,0,"D",0,0,"D",1.85,3.45,4.46,"0-0","0-0",11,3,7,3,2,1,0,0,6,5,13,8,0,11,21,"6-5","N","N","N",3,0,"2024-11-02-St Mirren-Ross County","Don Robertson",0,35,0,0,0,30,200,0,330,0,385,0,0,1,0,0,2,0,0,0,0,10,10,20,0,20,200,160,0,34,0,160,34,194,68,34,34,1,58
"5","SC0",2024-10-20,"Kilmarnock","Rangers",1,0,"H",0,0,"D",6.17,4.48,1.49,"0-0","1-0",10,3,15,3,1,3,0,0,1,6,12,13,1,7,25,"1-6","N","N","N",4,0,"2024-10-20-Kilmarnock-Rangers","Steven McLean",1,87,87,0,87,40,300,40,280,7,609,280,0,1,0,0,1,2,0,0,0,10,10,10,20,30,300,59,0,148,0,59,148,207,59,27,27,0,56
"6","SC0",2024-10-26,"Ross County","Kilmarnock",2,1,"H",0,1,"A",3.23,3.31,2.28,"0-1","2-1",14,3,9,2,1,2,0,1,5,5,10,10,3,10,20,"5-5","Y","Y","N",3,1,"2024-10-26-Ross County-Kilmarnock","Matthew MacDermid",3,100,61,39,39,55,450,165,550,30,1000,1650,0,0,0,0,1,3,0,0,0,0,0,10,30,40,0,72,0,214,0,72,214,286,72,53,53,0,105
"7","SC0",2024-10-30,"Hearts","Kilmarnock",1,2,"A",1,0,"H",1.92,3.63,3.93,"1-0","1-2",18,5,15,4,1,3,0,0,10,1,14,9,3,11,23,"10-1","Y","Y","N",4,0,"2024-10-30-Hearts-Kilmarnock","Euan Anderson",3,165,44,58,44,40,300,120,440,33,1815,1320,0,0,0,0,1,3,0,0,0,0,0,10,30,40,0,87,0,194,0,87,194,281,87,52,52,0,98
"8","SC0",2024-11-03,"Dundee","Kilmarnock",3,2,"H",1,2,"A",2.31,3.43,3.08,"1-2","3-2",17,5,15,4,2,1,0,0,7,1,16,8,5,8,24,"7-1","Y","Y","Y",3,0,"2024-11-03-Dundee-Kilmarnock","Dan McFarlane",5,255,41,24,24,30,200,150,240,40,2040,1200,0,0,0,0,2,1,0,0,0,0,0,20,10,30,0,138,0,78,0,138,78,216,60,78,60,0,114
"9","SC0",2024-11-03,"Dundee","Kilmarnock",3,2,"H",1,2,"A",2.31,3.43,3.08,"1-2","3-2",17,5,15,4,2,1,0,0,7,1,16,8,5,8,24,"7-1","Y","Y","Y",3,0,"2024-11-03-Dundee-Kilmarnock","Dan McFarlane",2.25,112.125,38.75,20,31.125,41.25,312.5,102.5,373.75,20.5,1011.125,942.5,0.125,0.5,0,0,1.125,1.5,0,0.125,1.25,5,6.25,11.25,18.125,29.375,106.25,88.75,0,116.25,19.5,88.75,135.75,224.5,67.5,43.125,39.875,0.125,83.5
