"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","Referee","n","Total_Goalmins","Home_first_GoalTime","Away_first_GoalTime","match_First_GoalTime","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","TGMXcorners","GoalsXcornerXbookings","FH_HYC","FH_AYC","FH_HRC","FH_ARC","SH_HYC","SH_AYC","SH_HRC","SH_ARC","FH_HomeBookings","FH_AwayBookings","FH_TotalBookings","SH_HomeBookings","SH_AwayBookings","SH_TotalBookings","MultiBookings","Home_YCmins","Home_RCmins","Away_YCmins","Away_RCmins","Home_TotalCardmins","Away_TotalCardmins","match_TotalCardmins","Home_first_YCTime","Away_first_YCTime","match_First_YCTime","Penalty","MatchPerfomance"
"1","SC0",2024-09-15,"Dundee United","Rangers",0,1,"A",0,1,"A",6.64,4.8,1.43,"0-1","0-1",5,0,11,6,4,6,0,0,4,4,11,13,1,8,24,"4-4","N","N","N",10,0,"2024-09-15-Dundee United-Rangers","Don Robertson",1,7,0,7,7,100,2400,100,800,8,56,800,3,2,0,0,1,4,0,0,30,20,50,10,40,50,2500,154,0,403,0,154,403,557,19,19,19,0,89
"2","SC0",2024-09-28,"Kilmarnock","Dundee United",3,3,"D",0,1,"A",2.35,3.13,3.29,"0-1","3-3",15,3,19,8,1,2,0,0,7,3,8,12,6,10,20,"7-3","Y","Y","Y",3,0,"2024-09-28-Kilmarnock-Dundee United","Craig Napier",6,368,47,21,21,30,200,180,300,60,3680,1800,0,0,0,0,1,2,0,0,0,0,0,10,20,30,0,98,0,152,0,98,152,250,98,69,69,1,145
"3","SC0",2024-10-05,"St Mirren","Dundee United",0,1,"A",0,0,"D",2.34,3.24,3.18,"0-0","0-1",16,3,12,3,0,3,0,0,3,3,4,6,1,6,10,"3-3","N","N","N",3,0,"2024-10-05-St Mirren-Dundee United","Ross Hardie",1,75,0,75,75,30,0,30,180,6,450,180,0,1,0,0,0,2,0,0,0,10,10,0,20,20,200,0,0,193,0,0,193,193,0,37,37,0,48
"4","SC0",2024-10-19,"Dundee United","Hibernian",3,2,"H",1,1,"D",2.36,3.34,3.06,"1-1","3-2",8,4,8,4,2,2,0,1,5,5,14,14,5,10,28,"5-5","Y","Y","Y",4,1,"2024-10-19-Dundee United-Hibernian","Chris Graham",5,327,20,43,20,65,900,325,650,50,3270,3250,0,2,0,0,2,1,0,0,0,20,20,20,10,30,600,170,0,129,0,170,129,299,83,15,15,0,140
"5","SC0",2024-09-14,"Aberdeen","Motherwell",2,1,"H",1,0,"H",1.68,3.79,5.03,"1-0","2-1",11,4,13,4,4,5,0,0,6,5,14,16,3,11,30,"6-5","Y","Y","N",9,0,"2024-09-14-Aberdeen-Motherwell","Chris Graham",3,195,27,88,27,90,2000,270,990,33,2145,2970,1,2,0,0,3,3,0,0,10,20,30,30,30,60,1800,251,0,250,0,251,250,501,23,23,23,0,123
"6","SC0",2024-09-28,"Motherwell","St Mirren",2,1,"H",2,1,"H",2.45,3.22,3.02,"2-1","2-1",9,4,15,9,4,2,1,1,9,6,12,13,3,15,25,"9-6","Y","Y","N",6,2,"2024-09-28-Motherwell-St Mirren","Lloyd Wilson",3,122,44,9,9,110,2925,330,1650,45,1830,4950,1,3,0,0,3,0,1,0,10,30,40,55,0,55,2200,243,94,96,0,337,96,433,48,17,17,2,170
"7","SC0",2024-10-05,"Hibernian","Motherwell",1,2,"A",0,0,"D",2.08,3.46,3.55,"0-0","1-2",17,7,11,5,3,3,1,0,10,5,18,6,3,15,24,"10-5","Y","Y","N",6,1,"2024-10-05-Hibernian-Motherwell","Matthew MacDermid",3,195,59,56,56,85,1650,255,1275,45,2925,3825,1,2,0,0,3,1,0,0,10,20,30,30,10,40,1200,213,0,136,0,213,136,349,16,22,16,0,135
"8","SC0",2024-10-19,"Motherwell","Dundee",0,1,"A",0,1,"A",2.11,3.45,3.48,"0-1","0-1",10,3,15,4,0,2,0,0,3,5,10,13,1,8,23,"3-5","N","N","N",2,0,"2024-10-19-Motherwell-Dundee","Euan Anderson",1,38,0,38,38,20,0,20,160,8,304,160,0,0,0,0,0,2,0,0,0,0,0,0,20,20,0,0,0,149,0,0,149,149,0,71,71,0,49
"9","SC0",2024-10-19,"Motherwell","Dundee",0,1,"A",0,1,"A",2.11,3.45,3.48,"0-1","0-1",10,3,15,4,0,2,0,0,3,5,10,13,1,8,23,"3-5","N","N","N",2,0,"2024-10-19-Motherwell-Dundee","Euan Anderson",2.875,165.875,24.625,42.125,31.625,66.25,1259.375,188.75,750.625,31.875,1832.5,2241.875,0.75,1.5,0,0,1.625,1.875,0.125,0,7.5,15,22.5,19.375,18.75,38.125,1062.5,141.125,11.75,188.5,0,152.875,188.5,341.375,35.875,34.125,33.375,0.375,112.375
