"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","Referee","n","Total_Goalmins","Home_first_GoalTime","Away_first_GoalTime","match_First_GoalTime","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","TGMXcorners","GoalsXcornerXbookings","FH_HYC","FH_AYC","FH_HRC","FH_ARC","SH_HYC","SH_AYC","SH_HRC","SH_ARC","FH_HomeBookings","FH_AwayBookings","FH_TotalBookings","SH_HomeBookings","SH_AwayBookings","SH_TotalBookings","MultiBookings","Home_YCmins","Home_RCmins","Away_YCmins","Away_RCmins","Home_TotalCardmins","Away_TotalCardmins","match_TotalCardmins","Home_first_YCTime","Away_first_YCTime","match_First_YCTime","Penalty","MatchPerfomance"
"1","SC0",2025-02-01,"Kilmarnock","Dundee United",1,0,"H",0,0,"D",2.75,3.2,2.69,"0-0","1-0",11,4,15,2,1,2,0,0,3,4,3,9,1,7,12,"3-4","N","N","N",3,0,"2025-02-01-Kilmarnock-Dundee United","David Dickinson",1,72,72,0,72,30,200,30,210,7,504,210,0,0,0,0,1,2,0,0,0,0,0,10,20,30,0,68,0,127,0,68,127,195,68,50,50,0,51
"2","SC0",2025-02-15,"Celtic","Dundee United",3,0,"H",2,0,"H",1.17,7.7,13.43,"2-0","3-0",21,7,6,2,0,3,0,0,15,0,7,9,3,15,16,"15-0","Y","Y","N",3,0,"2025-02-15-Celtic-Dundee United","Nick Walsh",3,142,23,0,23,30,0,90,450,45,2130,1350,0,0,0,0,0,3,0,0,0,0,0,0,30,30,0,0,0,183,0,0,183,183,0,53,53,0,105
"3","SC0",2025-02-22,"Dundee United","Motherwell",1,0,"H",1,0,"H",1.68,3.83,5.04,"1-0","1-0",10,3,10,3,0,2,0,0,2,7,20,15,1,9,35,"2-7","N","N","N",2,0,"2025-02-22-Dundee United-Motherwell","Chris Graham",1,31,31,0,31,20,0,20,180,9,279,180,0,1,0,0,0,1,0,0,0,10,10,0,10,10,100,0,0,114,0,0,114,114,0,43,43,0,52
"4","SC0",2025-02-26,"Dundee United","Hibernian",1,3,"A",1,1,"D",2.55,3.32,2.8,"1-1","1-3",8,2,9,4,1,2,0,0,1,10,11,9,4,11,20,"1-10","Y","Y","Y",3,0,"2025-02-26-Dundee United-Hibernian","David Dickinson",4,214,6,18,6,30,200,120,330,44,2354,1320,0,0,0,0,1,2,0,0,0,0,0,10,20,30,0,82,0,126,0,82,126,208,82,51,51,0,108
"5","SC0",2025-02-05,"Celtic","Dundee",6,0,"H",2,0,"H",1.08,12.12,20.63,"2-0","6-0",18,8,5,1,1,4,0,0,6,3,9,6,6,9,15,"6-3","Y","Y","Y",5,0,"2025-02-05-Celtic-Dundee","Colin Steven",6,330,46,0,46,50,400,300,450,54,2970,2700,1,2,0,0,0,2,0,0,10,20,30,0,20,20,600,29,0,166,0,29,166,195,29,18,18,1,152
"6","SC0",2025-02-15,"Dundee","Aberdeen",1,2,"A",0,1,"A",2.63,3.39,2.67,"0-1","1-2",22,4,13,8,2,1,0,0,8,7,7,9,3,15,16,"8-7","Y","Y","N",3,0,"2025-02-15-Dundee-Aberdeen","Grant Irvine",3,135,54,29,29,30,200,90,450,45,2025,1350,0,0,0,0,2,1,0,0,0,0,0,20,10,30,0,159,0,81,0,159,81,240,74,81,74,0,105
"7","SC0",2025-02-22,"Ross County","Dundee",3,1,"H",1,1,"D",2.5,3.16,3.01,"1-1","3-1",20,10,11,2,0,2,0,0,9,6,6,10,4,15,16,"9-6","Y","Y","Y",2,0,"2025-02-22-Ross County-Dundee","Matthew MacDermid",4,118,18,4,4,20,0,80,300,60,1770,1200,0,1,0,0,0,1,0,0,0,10,10,0,10,10,100,0,0,95,0,0,95,95,0,30,30,0,115
"8","SC0",2025-02-26,"Motherwell","Dundee",2,1,"H",1,0,"H",2.29,3.29,3.24,"1-0","2-1",14,6,9,1,1,0,0,0,5,10,7,10,3,15,17,"5-10","Y","Y","N",1,0,"2025-02-26-Motherwell-Dundee","Lloyd Wilson",3,175,12,79,12,10,0,30,150,45,2625,450,1,0,0,0,0,0,0,0,10,0,10,0,0,0,0,37,0,0,0,37,0,37,37,0,37,0,95
"9","SC0",2025-02-26,"Motherwell","Dundee",2,1,"H",1,0,"H",2.29,3.29,3.24,"1-0","2-1",14,6,9,1,1,0,0,0,5,10,7,10,3,15,17,"5-10","Y","Y","N",1,0,"2025-02-26-Motherwell-Dundee","Lloyd Wilson",3.125,152.125,32.75,16.25,27.875,27.5,125,95,315,38.625,1832.125,1095,0.25,0.5,0,0,0.5,1.5,0,0,2.5,5,7.5,5,15,20,100,46.875,0,111.5,0,46.875,111.5,158.375,36.25,40.75,44.5,0.125,97.875
