"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","Referee","n","Total_Goalmins","Home_first_GoalTime","Away_first_GoalTime","match_First_GoalTime","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","TGMXcorners","GoalsXcornerXbookings","FH_HYC","FH_AYC","FH_HRC","FH_ARC","SH_HYC","SH_AYC","SH_HRC","SH_ARC","FH_HomeBookings","FH_AwayBookings","FH_TotalBookings","SH_HomeBookings","SH_AwayBookings","SH_TotalBookings","MultiBookings","Home_YCmins","Home_RCmins","Away_YCmins","Away_RCmins","Home_TotalCardmins","Away_TotalCardmins","match_TotalCardmins","Home_first_YCTime","Away_first_YCTime","match_First_YCTime","Penalty","MatchPerfomance"
"1","SC0",2024-08-24,"Rangers","Ross County",6,0,"H",2,0,"H",1.18,7.39,13.46,"2-0","6-0",17,9,4,2,1,3,0,0,5,0,10,12,6,5,22,"5-0","Y","Y","Y",4,0,"2024-08-24-Rangers-Ross County",NA,6,345,18,0,18,40,300,240,200,30,1725,1200,0,1,0,0,1,2,0,0,0,10,10,10,20,30,300,75,0,175,0,75,175,250,75,47,47,0,125
"2","SC0",2024-09-01,"Celtic","Rangers",3,0,"H",2,0,"H",1.63,4.26,4.82,"2-0","3-0",14,4,13,4,4,5,0,0,7,4,12,11,3,11,23,"7-4","Y","Y","N",9,0,"2024-09-01-Celtic-Rangers","John Beaton",3,132,17,0,17,90,2000,270,990,33,1452,2970,1,3,0,0,3,2,0,0,10,30,40,30,20,50,2000,273,0,212,0,273,212,485,21,19,19,0,123
"3","SC0",2024-09-15,"Dundee United","Rangers",0,1,"A",0,1,"A",6.64,4.8,1.43,"0-1","0-1",5,0,11,6,4,6,0,0,4,4,11,13,1,8,24,"4-4","N","N","N",10,0,"2024-09-15-Dundee United-Rangers","Don Robertson",1,7,0,7,7,100,2400,100,800,8,56,800,3,2,0,0,1,4,0,0,30,20,50,10,40,50,2500,154,0,403,0,154,403,557,19,19,19,0,89
"4","SC0",2024-09-29,"Rangers","Hibernian",1,0,"H",1,0,"H",1.35,5.09,8.16,"1-0","1-0",18,4,18,3,2,2,0,0,4,7,11,12,1,11,23,"4-7","N","N","N",4,0,"2024-09-29-Rangers-Hibernian","Nick Walsh",1,82,34,0,34,40,400,40,440,11,902,440,0,1,0,0,2,1,0,0,0,10,10,20,10,30,300,129,0,122,0,129,122,251,53,27,27,1,78
"5","SC0",2024-08-31,"St Johnstone","Motherwell",1,2,"A",0,1,"A",3.01,3.31,2.47,"0-1","1-2",13,5,14,6,1,0,1,0,4,13,12,11,3,17,23,"4-13","Y","Y","N",1,1,"2024-08-31-St Johnstone-Motherwell","Iain Snedden",3,169,64,11,11,35,0,105,595,51,2873,1785,0,0,0,0,2,0,0,0,0,0,0,20,0,20,0,118,0,0,0,118,0,118,51,0,51,0,116
"6","SC0",2024-09-14,"Hibernian","St Johnstone",2,0,"H",1,0,"H",1.64,3.94,5.19,"1-0","2-0",17,4,5,1,1,4,0,1,5,7,6,17,2,12,23,"5-7","Y","N","N",5,1,"2024-09-14-Hibernian-St Johnstone","Nick Walsh",2,118,46,0,46,75,650,150,900,24,1416,1800,1,0,0,0,0,4,0,1,10,0,10,0,65,65,650,13,0,231,178,13,409,422,13,47,13,0,106
"7","SC0",2024-09-21,"Ross County","St Johnstone",3,3,"D",1,1,"D",2.09,3.5,3.48,"1-1","3-3",14,6,8,3,2,4,0,0,1,3,13,15,6,4,28,"1-3","Y","Y","Y",6,0,"2024-09-21-Ross County-St Johnstone","Dan McFarlane",6,391,19,44,19,60,800,360,240,24,1564,1440,0,1,0,0,2,3,0,0,0,10,10,20,30,50,500,141,0,269,0,141,269,410,58,20,20,0,132
"8","SC0",2024-09-28,"St Johnstone","Celtic",0,6,"A",0,3,"A",13.82,7.48,1.17,"0-3","0-6",5,1,19,11,1,1,0,0,3,13,9,8,6,16,17,"3-13","Y","Y","Y",2,0,"2024-09-28-St Johnstone-Celtic","Don Robertson",6,332,0,35,35,20,100,120,320,96,5312,1920,1,1,0,0,0,0,0,0,10,10,20,0,0,0,0,30,0,39,0,30,39,69,30,39,30,0,148
"9","SC0",2024-09-28,"St Johnstone","Celtic",0,6,"A",0,3,"A",13.82,7.48,1.17,"0-3","0-6",5,1,19,11,1,1,0,0,3,13,9,8,6,16,17,"3-13","Y","Y","Y",2,0,"2024-09-28-St Johnstone-Celtic","Don Robertson",3.5,197,24.75,12.125,23.375,57.5,831.25,173.125,560.625,34.625,1912.5,1544.375,0.75,1.125,0,0,1.375,2,0,0.125,7.5,11.25,18.75,13.75,23.125,36.875,781.25,116.625,0,181.375,22.25,116.625,203.625,320.25,40,27.25,28.25,0.125,114.625
