"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","Referee","n","Total_Goalmins","Home_first_GoalTime","Away_first_GoalTime","match_First_GoalTime","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","TGMXcorners","GoalsXcornerXbookings","FH_HYC","FH_AYC","FH_HRC","FH_ARC","SH_HYC","SH_AYC","SH_HRC","SH_ARC","FH_HomeBookings","FH_AwayBookings","FH_TotalBookings","SH_HomeBookings","SH_AwayBookings","SH_TotalBookings","MultiBookings","Home_YCmins","Home_RCmins","Away_YCmins","Away_RCmins","Home_TotalCardmins","Away_TotalCardmins","match_TotalCardmins","Home_first_YCTime","Away_first_YCTime","match_First_YCTime","Penalty","MatchPerfomance"
"1","SC0",2024-11-23,"Ross County","Motherwell",2,1,"H",0,0,"D",2.83,3.1,2.68,"0-0","2-1",16,4,8,3,1,1,0,0,12,3,18,13,3,15,31,"12-3","Y","Y","N",2,0,"2024-11-23-Ross County-Motherwell","Chris Graham",3,184,47,83,47,20,100,60,300,45,2760,900,0,0,0,0,1,1,0,0,0,0,0,10,10,20,0,92,0,59,0,92,59,151,92,59,59,0,100
"2","SC0",2024-11-30,"Celtic","Ross County",5,0,"H",5,0,"H",1.09,11.43,20.44,"5-0","5-0",25,9,2,1,0,1,0,0,19,0,11,6,5,19,17,"19-0","Y","Y","Y",1,0,"2024-11-30-Celtic-Ross County","Calum Scott",5,148,10,0,10,10,0,50,190,95,2812,950,0,1,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,23,0,0,23,23,0,23,23,0,137
"3","SC0",2024-12-08,"Ross County","Rangers",0,3,"A",0,2,"A",10.66,6,1.25,"0-2","0-3",10,2,19,9,1,1,0,0,8,10,9,13,3,18,22,"8-10","Y","Y","N",2,0,"2024-12-08-Ross County-Rangers","Kevin Clancy",3,129,0,6,6,20,100,60,360,54,2322,1080,1,0,0,0,0,1,0,0,10,0,10,0,10,10,100,42,0,92,0,42,92,134,42,92,42,0,109
"4","SC0",2024-12-14,"Hibernian","Ross County",3,1,"H",1,1,"D",1.49,4.29,6.6,"1-1","3-1",19,7,13,4,1,4,0,0,9,15,7,9,4,24,16,"9-15","Y","Y","Y",5,0,"2024-12-14-Hibernian-Ross County","Lloyd Wilson",4,291,51,3,3,50,400,200,1200,96,6984,4800,1,0,0,0,0,4,0,0,10,0,10,0,40,40,400,39,0,282,0,39,282,321,39,67,39,2,177
"5","SC0",2024-11-23,"St Mirren","Aberdeen",2,1,"H",1,0,"H",3.16,3.32,2.31,"1-0","2-1",16,6,15,4,3,5,0,0,7,3,11,12,3,10,23,"7-3","Y","Y","N",8,0,"2024-11-23-St Mirren-Aberdeen","John Beaton",3,152,19,50,19,80,1500,240,800,30,1520,2400,2,1,0,0,1,4,0,0,20,10,30,10,40,50,1500,162,0,346,0,162,346,508,28,43,28,0,115
"6","SC0",2024-11-30,"Dundee United","St Mirren",2,0,"H",0,0,"D",2.2,3.33,3.39,"0-0","2-0",15,6,10,1,2,2,0,1,4,8,5,12,2,12,17,"4-8","Y","N","N",4,1,"2024-11-30-Dundee United-St Mirren","Matthew MacDermid",2,264,93,0,93,65,900,130,780,24,3168,1560,1,0,0,0,1,2,0,1,10,0,10,10,45,55,550,99,0,118,182,99,300,399,13,57,13,2,121
"7","SC0",2024-12-07,"St Mirren","Motherwell",0,1,"A",0,0,"D",2.13,3.36,3.52,"0-0","0-1",11,6,9,4,3,3,1,0,7,2,16,15,1,9,31,"7-2","N","N","N",6,1,"2024-12-07-St Mirren-Motherwell","Dan McFarlane",1,94,0,94,94,85,1650,85,765,9,846,765,2,1,0,0,2,2,0,0,20,10,30,20,20,40,1200,196,0,178,0,196,178,374,34,32,32,0,87
"8","SC0",2024-12-14,"St Johnstone","St Mirren",2,3,"A",0,1,"A",3.01,3.17,2.49,"0-1","2-3",9,3,8,4,2,2,0,0,1,2,11,14,5,3,25,"1-2","Y","Y","Y",4,0,"2024-12-14-St Johnstone-St Mirren","Euan Anderson",5,330,52,10,10,40,400,200,120,15,990,600,0,0,0,0,2,2,0,0,0,0,0,20,20,40,0,171,0,154,0,171,154,325,77,60,60,1,114
"9","SC0",2024-12-14,"St Johnstone","St Mirren",2,3,"A",0,1,"A",3.01,3.17,2.49,"0-1","2-3",9,3,8,4,2,2,0,0,1,2,11,14,5,3,25,"1-2","Y","Y","Y",4,0,"2024-12-14-St Johnstone-St Mirren","Euan Anderson",3.25,199,34,30.75,35.25,46.25,631.25,128.125,564.375,46,2675.25,1631.875,0.875,0.375,0,0,0.875,2,0,0.125,8.75,3.75,12.5,8.75,23.125,31.875,468.75,100.125,0,156.5,22.75,100.125,179.25,279.375,40.625,54.125,37,0.625,120
