"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","Referee","n","Home_xG","Away_xG","Total_Goalmins","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","TGMXcorners","GoalsXcornerXbookings","FH_HYC","FH_AYC","FH_HRC","FH_ARC","SH_HYC","SH_AYC","SH_HRC","SH_ARC","FH_HomeBookings","FH_AwayBookings","FH_TotalBookings","SH_HomeBookings","SH_AwayBookings","SH_TotalBookings","MultiBookings","Home_YCmins","Home_RCmins","Away_YCmins","Away_RCmins","Home_TotalCardmins","Away_TotalCardmins","match_TotalCardmins","Home_first_YCTime","Away_first_YCTime","match_First_YCTime","Penalty","MatchPerfomance"
"1","E1",2024-04-09,"Southampton","Coventry",2,1,"H",2,0,"H",1.79,4.4,3.97,"2-0","2-1",13,6,9,2,1,2,0,0,6,8,15,15,3,14,30,"6-8","Y","Y","N",3,0,"2024-04-09-Southampton-Coventry","James Linington",3,1.4,1.5,134,30,200,90,420,42,1876,1260,1,2,0,0,0,0,0,0,10,20,30,0,0,0,0,42,0,43,0,42,43,85,42,3,3,1,112
"2","E1",2024-04-13,"Birmingham","Coventry",3,0,"H",2,0,"H",3.05,3.69,2.3,"2-0","3-0",15,4,12,2,3,2,0,0,3,6,13,12,3,9,25,"3-6","Y","Y","N",5,0,"2024-04-13-Birmingham-Coventry","Thomas Bramall",3,1.4,0.6,100,50,600,150,450,27,900,1350,1,0,0,0,2,2,0,0,10,0,10,20,20,40,400,151,0,126,0,151,126,277,18,54,18,0,97
"3","E1",2024-04-24,"Coventry","Hull",2,3,"A",1,2,"A",2.24,3.8,3.09,"1-2","2-3",7,3,14,8,2,4,0,0,4,8,7,13,5,12,20,"4-8","Y","Y","Y",6,0,"2024-04-24-Coventry-Hull","Leigh Doughty",5,0.5,2,249,60,800,300,720,60,2988,3600,2,3,0,0,0,1,0,0,20,30,50,0,10,10,500,94,0,206,0,94,206,300,47,42,42,1,151
"4","E1",2024-04-27,"Blackburn","Coventry",0,0,"D",0,0,"D",2.16,3.71,3.3,"0-0","0-0",30,8,6,1,0,1,0,1,10,2,10,9,0,12,19,"10-2","N","N","N",1,1,"2024-04-27-Blackburn-Coventry","Anthony Backhouse",0,2.6,0.3,0,35,0,0,420,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,35,35,0,0,0,50,124,0,174,174,0,50,50,0,56
"5","E1",2024-04-30,"Coventry","Ipswich",1,2,"A",0,1,"A",4.55,4.21,1.73,"0-1","1-2",13,3,14,9,1,1,0,0,7,6,10,13,3,13,23,"7-6","Y","Y","N",2,0,"2024-04-30-Coventry-Ipswich","James Bell",3,1,1.5,141,20,100,60,260,39,1833,780,0,0,0,0,1,1,0,0,0,0,0,10,10,20,0,102,0,75,0,102,75,177,102,75,75,0,94
"6","E1",2024-05-04,"Coventry","QPR",1,2,"A",0,2,"A",2.2,3.62,3.25,"0-2","1-2",19,6,7,4,2,3,0,0,10,5,13,11,3,15,24,"10-5","Y","Y","N",5,0,"2024-05-04-Coventry-QPR","Joshua Smith",3,1.8,0.5,156,50,600,150,750,45,2340,2250,1,1,0,0,1,2,0,0,10,10,20,10,20,30,600,113,0,166,0,113,166,279,40,22,22,0,115
"7","E1",2024-04-06,"Norwich","Ipswich",1,0,"H",1,0,"H",2.78,3.6,2.53,"1-0","1-0",12,3,10,3,0,1,0,0,4,6,10,16,1,10,26,"4-6","N","N","N",1,0,"2024-04-06-Norwich-Ipswich","Matt Donohue",1,0.5,0.8,39,10,0,10,100,10,390,100,0,1,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,31,0,0,31,31,0,31,31,0,50
"8","E1",2024-04-09,"Sheffield Weds","Norwich",2,2,"D",0,2,"A",3.38,3.45,2.23,"0-2","2-2",11,5,13,6,2,1,0,0,10,3,15,9,4,13,24,"10-3","Y","Y","Y",3,0,"2024-04-09-Sheffield Weds-Norwich","Chris Kavanagh",4,1.5,1.6,190,30,200,120,390,52,2470,1560,0,1,0,0,2,0,0,0,0,10,10,20,0,20,200,157,0,38,0,157,38,195,76,38,38,0,114
"9","E1",2024-04-13,"Preston","Norwich",0,1,"A",0,0,"D",2.95,3.47,2.46,"0-0","0-1",12,2,15,5,3,1,0,0,5,6,11,9,1,11,20,"5-6","N","N","N",4,0,"2024-04-13-Preston-Norwich","Andrew Kitchen",1,0.9,0.5,86,40,300,40,440,11,946,440,1,1,0,0,2,0,0,0,10,10,20,20,0,20,400,187,0,38,0,187,38,225,35,38,35,0,68
"10","E1",2024-04-20,"Norwich","Bristol City",1,1,"D",0,0,"D",1.66,4.15,5.15,"0-0","1-1",10,3,13,5,1,2,0,0,8,5,13,9,2,13,22,"8-5","Y","N","N",3,0,"2024-04-20-Norwich-Bristol City","Samuel Barrott",2,1.3,1.7,113,30,200,60,390,26,1469,780,0,0,0,0,1,2,0,0,0,0,0,10,20,30,0,94,0,186,0,94,186,280,94,92,92,0,84
"11","E1",2024-04-27,"Norwich","Swansea",2,2,"D",2,1,"H",1.66,4.32,4.9,"2-1","2-2",27,8,13,6,3,2,0,0,12,6,13,7,4,18,20,"12-6","Y","Y","Y",5,0,"2024-04-27-Norwich-Swansea","James Linington",4,3,1.3,159,50,600,200,900,72,2862,3600,0,1,0,0,3,1,0,0,0,10,10,30,10,40,400,220,0,102,0,220,102,322,53,45,45,1,149
"12","E1",2024-05-04,"Birmingham","Norwich",1,0,"H",0,0,"D",2.38,3.89,2.81,"0-0","1-0",12,3,5,2,2,0,0,0,6,3,10,8,1,9,18,"6-3","N","N","N",2,0,"2024-05-04-Birmingham-Norwich","Oliver Langford",1,1.2,0.1,55,20,0,20,180,9,495,180,0,0,0,0,2,0,0,0,0,0,0,20,0,20,0,172,0,0,0,172,0,172,76,0,76,0,52
"13","E1",2024-05-04,"Birmingham","Norwich",1,0,"H",0,0,"D",2.38,3.89,2.81,"0-0","1-0",12,3,5,2,2,0,0,0,6,3,10,8,1,9,18,"6-3","N","N","N",2,0,"2024-05-04-Birmingham-Norwich","Oliver Langford",2.5,1.425,1.03333333333333,118.5,35.4166666666667,300,100,451.666666666667,32.75,1547.41666666667,1325,0.5,0.833333333333333,0,0,1.16666666666667,0.833333333333333,0,0.0833333333333333,5,8.33333333333333,13.3333333333333,11.6666666666667,10.4166666666667,22.0833333333333,208.333333333333,111,0,88.4166666666667,10.3333333333333,111,98.75,209.75,48.5833333333333,40.8333333333333,43.9166666666667,0.25,95.1666666666667
