"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","Referee","n","Home_xG","Away_xG","Total_Goalmins","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","TGMXcorners","GoalsXcornerXbookings","FH_HYC","FH_AYC","FH_HRC","FH_ARC","SH_HYC","SH_AYC","SH_HRC","SH_ARC","FH_HomeBookings","FH_AwayBookings","FH_TotalBookings","SH_HomeBookings","SH_AwayBookings","SH_TotalBookings","MultiBookings","Home_YCmins","Home_RCmins","Away_YCmins","Away_RCmins","Home_TotalCardmins","Away_TotalCardmins","match_TotalCardmins","Home_first_YCTime","Away_first_YCTime","match_First_YCTime","Penalty","MatchPerfomance"
"1","E1",2024-04-06,"Stoke","West Brom",2,2,"D",0,1,"A",2.79,3.14,2.81,"0-1","2-2",18,7,9,2,2,2,0,0,5,7,8,8,4,12,16,"5-7","Y","Y","Y",4,0,"2024-04-06-Stoke-West Brom","Andrew Kitchen",4,2.1,1.6,305,40,400,160,480,48,3660,1920,0,1,0,0,2,1,0,0,0,10,10,20,10,30,300,179,0,104,0,179,104,283,89,26,26,1,126
"2","E1",2024-04-10,"West Brom","Rotherham",2,0,"H",2,0,"H",1.27,5.88,12.07,"2-0","2-0",11,4,12,1,0,1,0,0,4,5,4,9,2,9,13,"4-5","Y","N","N",1,0,"2024-04-10-West Brom-Rotherham","Geoff Eltringham",2,3.4,0.5,69,10,0,20,90,18,621,180,0,0,0,0,0,1,0,0,0,0,0,0,10,10,0,0,0,87,0,0,87,87,0,87,87,1,72
"3","E1",2024-04-13,"West Brom","Sunderland",0,1,"A",0,1,"A",1.86,3.59,4.57,"0-1","0-1",8,3,9,3,3,3,1,0,1,5,15,12,1,6,27,"1-5","N","N","N",6,1,"2024-04-13-West Brom-Sunderland","Matt Donohue",1,0.3,0.4,47,85,1650,85,510,6,282,510,1,1,0,0,3,2,0,0,10,10,20,30,20,50,1000,259,0,196,0,259,196,455,42,31,31,0,78
"4","E1",2024-04-20,"Leicester","West Brom",2,1,"H",1,0,"H",1.56,4.32,6.07,"1-0","2-1",11,3,18,6,3,2,0,0,4,6,15,13,3,10,28,"4-6","Y","Y","N",5,0,"2024-04-20-Leicester-West Brom","Thomas Bramall",3,2.6,2.1,208,50,600,150,500,30,2080,1500,0,1,0,0,3,1,0,0,0,10,10,30,10,40,400,267,0,122,0,267,122,389,85,24,24,1,110
"5","E1",2024-04-27,"Sheffield Weds","West Brom",3,0,"H",1,0,"H",2.99,3.36,2.5,"1-0","3-0",13,7,22,8,3,1,0,0,6,12,7,6,3,18,13,"6-12","Y","Y","N",4,0,"2024-04-27-Sheffield Weds-West Brom","Graham Scott",3,2,1.3,141,40,300,120,720,54,2538,2160,1,0,0,0,2,1,0,0,10,0,10,20,10,30,300,189,0,97,0,189,97,286,23,97,23,0,119
"6","E1",2024-05-04,"West Brom","Preston",3,0,"H",1,0,"H",1.47,4.39,7.27,"1-0","3-0",16,5,5,1,0,1,0,0,5,1,8,15,3,6,23,"5-1","Y","Y","N",1,0,"2024-05-04-West Brom-Preston","Steve Martin",3,2.9,0.2,176,10,0,30,60,18,1056,180,0,2,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,63,0,0,63,63,0,16,16,1,78
"7","E1",2024-04-06,"Middlesbrough","Swansea",2,0,"H",1,0,"H",1.83,3.95,4.24,"1-0","2-0",12,4,7,1,2,2,0,0,4,6,16,16,2,10,32,"4-6","Y","N","N",4,0,"2024-04-06-Middlesbrough-Swansea","Rebecca Welch",2,1.2,0.7,125,40,400,80,400,20,1250,800,0,0,0,0,2,2,0,0,0,0,0,20,20,40,0,165,0,164,0,165,164,329,81,78,78,0,80
"8","E1",2024-04-10,"Swansea","Stoke",3,0,"H",1,0,"H",2.52,3.13,3.15,"1-0","3-0",12,4,10,1,3,3,0,0,2,6,15,16,3,8,31,"2-6","Y","Y","N",6,0,"2024-04-10-Swansea-Stoke","Keith Stroud",3,1.8,0.3,145,60,900,180,480,24,1160,1440,1,1,0,0,2,2,0,0,10,10,20,20,20,40,800,171,0,189,0,171,189,360,43,38,38,1,109
"9","E1",2024-04-13,"Swansea","Rotherham",1,0,"H",0,0,"D",1.4,4.76,8.95,"0-0","1-0",16,6,4,0,3,2,0,0,12,0,10,9,1,12,19,"12-0","N","N","N",5,0,"2024-04-13-Swansea-Rotherham","Leigh Doughty",1,1.1,0.1,0,50,600,50,600,12,0,600,0,2,0,0,3,0,0,0,0,20,20,30,0,30,600,208,0,64,0,208,64,272,54,30,30,0,76
"10","E1",2024-04-20,"Huddersfield","Swansea",0,4,"A",0,0,"D",2.14,3.62,3.46,"0-0","0-4",9,0,19,7,2,1,0,0,4,7,15,10,4,11,25,"4-7","Y","Y","Y",3,0,"2024-04-20-Huddersfield-Swansea","John Busby",4,0.5,2.4,342,30,200,120,330,44,3762,1320,0,1,0,0,2,0,0,0,0,10,10,20,0,20,200,153,0,25,0,153,25,178,55,25,25,0,108
