"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","Referee","n","Home_xG","Away_xG","Total_Goalmins","Home_first_GoalTime","Away_first_GoalTime","match_First_GoalTime","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","TGMXcorners","GoalsXcornerXbookings","FH_HYC","FH_AYC","FH_HRC","FH_ARC","SH_HYC","SH_AYC","SH_HRC","SH_ARC","FH_HomeBookings","FH_AwayBookings","FH_TotalBookings","SH_HomeBookings","SH_AwayBookings","SH_TotalBookings","MultiBookings","Home_YCmins","Home_RCmins","Away_YCmins","Away_RCmins","Home_TotalCardmins","Away_TotalCardmins","match_TotalCardmins","Home_first_YCTime","Away_first_YCTime","match_First_YCTime","Penalty","MatchPerfomance"
"1","E1",2024-08-23,"Sheffield Weds","Leeds",0,2,"A",0,1,"A",4.16,3.57,1.94,"0-1","0-2",8,2,13,5,2,3,0,0,3,2,14,10,2,5,24,"3-2","Y","N","N",5,0,"2024-08-23-Sheffield Weds-Leeds",NA,2,0.4,1.2,72,0,24,24,50,600,100,250,10,360,500,0,1,0,0,2,2,0,0,0,10,10,20,20,40,400,139,0,159,0,139,159,298,54,28,28,0,70
"2","E1",2024-08-31,"Leeds","Hull",2,0,"H",0,0,"D",1.32,5.4,9.66,"0-0","2-0",16,5,9,2,2,1,0,0,8,7,12,15,2,15,27,"8-7","Y","N","N",3,0,"2024-08-31-Leeds-Hull","Gavin Ward",2,1.4,0.5,144,63,0,63,30,200,60,450,30,2160,900,1,0,0,0,1,1,0,0,10,0,10,10,10,20,200,108,0,57,0,108,57,165,29,57,29,0,90
"3","E1",2024-09-14,"Leeds","Burnley",0,1,"A",0,1,"A",1.71,3.82,4.76,"0-1","0-1",17,4,7,3,3,4,0,1,9,3,8,13,1,12,21,"9-3","N","N","N",7,1,"2024-09-14-Leeds-Burnley","James Bell",1,1.2,0.6,18,0,18,18,95,1950,95,1140,12,216,1140,1,3,0,0,2,2,0,0,10,30,40,20,20,40,1600,146,0,292,0,146,292,438,34,38,34,0,101
"4","E1",2024-09-21,"Cardiff","Leeds",0,2,"A",0,1,"A",4.87,4.12,1.65,"0-1","0-2",3,2,15,7,2,2,1,0,0,4,10,14,2,4,24,"0-4","Y","N","N",4,1,"2024-09-21-Cardiff-Leeds","Joshua Smith",2,0.1,2.9,184,0,30,30,65,900,130,260,8,736,520,2,1,1,0,0,1,0,0,45,10,55,0,10,10,550,54,46,123,0,100,123,223,16,40,16,1,87
"5","E1",2024-08-24,"Bristol City","Coventry",1,1,"D",1,0,"H",2.54,3.38,2.87,"1-0","1-1",12,7,8,1,2,4,0,0,8,2,8,16,2,10,24,"8-2","Y","N","N",6,0,"2024-08-24-Bristol City-Coventry",NA,2,0.7,0.6,123,47,76,47,60,800,120,600,20,1230,1200,0,1,0,0,2,3,0,0,0,10,10,20,30,50,500,151,0,285,0,151,285,436,74,40,40,0,90
"6","E1",2024-08-31,"Coventry","Norwich",0,1,"A",0,0,"D",1.91,3.81,3.94,"0-0","0-1",14,5,9,1,4,3,0,0,6,3,11,10,1,9,21,"6-3","N","N","N",7,0,"2024-08-31-Coventry-Norwich","Andrew Davies",1,1.1,0.4,49,0,49,49,70,1200,70,630,9,441,630,1,0,0,0,3,3,0,0,10,0,10,30,30,60,600,263,0,249,0,263,249,512,47,64,47,0,77
"7","E1",2024-09-14,"Watford","Coventry",1,1,"D",0,1,"A",2.6,3.47,2.63,"0-1","1-1",18,6,17,5,2,2,0,0,6,10,9,10,2,16,19,"6-10","Y","N","N",4,0,"2024-09-14-Watford-Coventry","Robert Madley",2,1.8,2.2,71,67,4,4,40,400,80,640,32,1136,1280,1,2,0,0,1,0,0,0,10,20,30,10,0,10,300,140,0,89,0,140,89,229,38,44,38,0,98
"8","E1",2024-09-21,"Coventry","Swansea",1,2,"A",1,2,"A",1.71,3.93,4.62,"1-2","1-2",20,7,11,4,2,3,0,0,6,3,12,5,3,9,17,"6-3","Y","Y","N",5,0,"2024-09-21-Coventry-Swansea","James Linington",3,1.6,0.7,40,0,8,8,50,600,150,450,27,360,1350,0,0,0,0,2,3,0,0,0,0,0,20,30,50,0,142,0,271,0,142,271,413,52,86,52,0,97
"9","E1",2024-09-21,"Coventry","Swansea",1,2,"A",1,2,"A",1.71,3.93,4.62,"1-2","1-2",20,7,11,4,2,3,0,0,6,3,12,5,3,9,17,"6-3","Y","Y","N",5,0,"2024-09-21-Coventry-Swansea","James Linington",1.875,1.0375,1.1375,87.625,22.125,26.125,30.375,57.5,831.25,100.625,552.5,18.5,829.875,940,0.75,1,0.125,0,1.625,1.875,0,0,10.625,10,20.625,16.25,18.75,35,518.75,142.875,5.75,190.625,0,148.625,190.625,339.25,43,49.625,35.5,0.125,88.75
