,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,PSH,PSD,PSA,HTCS,CS,HS,HST,AS,AST,HY,AY,HR,AR,HCO,ACO,HF,AF,TG,TC,TF,COSC,OV15,OV25,OV35,TY,TR,matchid,laliga_goalmins,n,laliga_shirts,Bookings,Crossbookings,GoalsXbookings,CornersXbookings,ShirtsXbookings,GoalsXcorners,GoalsXshirts,ShirtsXcorners,TGMXcorners,GoalsXcornerXbookings
165,SP1,1/14/2023,Sociedad,Ath Bilbao,3,1,H,2,1,H,2.47,3.25,3.23,1-Feb,1-Mar,11,5,6,2,5,1,0,1,4,2,20,15,4,6,35,2-Apr,Y,Y,Y,6,1,Sociedad-Ath Bilbao,164,4,51,85,1750,340,510,4335,24,204,306,984,2040
170,SP1,1/21/2023,Vallecano,Sociedad,0,2,A,0,2,A,3.21,3.23,2.49,0-2,0-2,14,2,12,7,0,0,0,0,3,4,11,11,2,7,22,4-Mar,Y,N,N,0,0,Vallecano-Sociedad,51,2,26,0,0,0,0,0,14,52,182,357,0
187,SP1,1/29/2023,Real Madrid,Sociedad,0,0,D,0,0,D,1.73,4.02,5.05,0-0,0-0,20,7,8,3,1,4,0,0,10,3,8,19,0,13,27,3-Oct,N,N,N,5,0,Real Madrid-Sociedad,0,0,0,50,400,0,650,0,0,0,0,0,0
198,SP1,2/5/2023,Sociedad,Valladolid,0,1,A,0,0,D,1.45,4.45,8.9,0-0,0-1,15,4,7,2,4,5,0,0,0,4,17,14,1,4,31,0-4,N,N,N,9,0,Sociedad-Valladolid,0,0,0,90,2000,90,360,0,4,0,0,0,360
209,SP1,2/13/2023,Espanol,Sociedad,2,3,A,0,1,A,3.66,3.12,2.33,0-1,3-Feb,10,6,11,5,4,1,1,0,4,3,9,17,5,7,26,3-Apr,Y,Y,Y,5,1,Espanol-Sociedad,298,5,61,75,650,375,525,4575,35,305,427,2086,2625
212,SP1,2/18/2023,Sociedad,Celta,1,1,D,1,0,H,1.81,3.5,5.39,Jan-00,1-Jan,9,3,18,4,3,5,0,1,3,7,14,12,2,10,26,7-Mar,Y,N,N,8,1,Sociedad-Celta,95,2,34,105,2250,210,1050,3570,20,68,340,950,2100
225,SP1,2/25/2023,Valencia,Sociedad,1,0,H,1,0,H,3.25,3.26,2.45,Jan-00,Jan-00,8,3,11,3,6,3,0,0,7,8,13,12,1,15,25,8-Jul,N,N,N,9,0,Valencia-Sociedad,40,1,5,90,1800,90,1350,450,15,5,75,600,1350
168,SP1,1/16/2023,Cadiz,Elche,1,1,D,1,0,H,1.97,3.43,4.44,Jan-00,1-Jan,16,3,12,5,3,2,0,0,3,6,11,21,2,9,32,6-Mar,Y,N,N,5,0,Cadiz-Elche,88,2,33,50,600,100,450,1650,18,66,297,792,900
173,SP1,1/21/2023,Sevilla,Cadiz,1,0,H,0,0,D,1.71,3.78,5.65,0-0,Jan-00,17,9,4,1,1,4,0,1,8,1,15,14,1,9,29,1-Aug,N,N,N,5,1,Sevilla-Cadiz,89,1,10,75,650,75,675,750,9,10,90,801,675
180,SP1,1/28/2023,Cadiz,Mallorca,2,0,H,2,0,H,2.98,2.82,3.02,Feb-00,Feb-00,11,4,9,2,2,2,0,0,6,2,13,12,2,8,25,2-Jun,Y,N,N,4,0,Cadiz-Mallorca,48,2,18,40,400,80,320,720,16,36,144,384,640
191,SP1,2/3/2023,Ath Bilbao,Cadiz,4,1,H,3,1,H,1.39,4.75,10.29,1-Mar,1-Apr,17,9,15,3,2,1,1,0,0,3,14,12,5,3,26,0-3,Y,Y,Y,3,1,Ath Bilbao-Cadiz,189,5,46,55,450,275,165,2530,15,230,138,567,825
201,SP1,2/10/2023,Cadiz,Girona,2,0,H,2,0,H,3.19,3.2,2.53,Feb-00,Feb-00,12,3,7,1,4,4,0,0,5,6,17,11,2,11,28,6-May,Y,N,N,8,0,Cadiz-Girona,40,2,36,80,1600,160,880,2880,22,72,396,440,1760
219,SP1,2/19/2023,Barcelona,Cadiz,2,0,H,2,0,H,1.22,7.16,14.53,Feb-00,Feb-00,16,5,14,4,2,3,0,0,5,6,15,18,2,11,33,6-May,Y,N,N,5,0,Barcelona-Cadiz,88,2,29,50,600,100,550,1450,22,58,319,968,1100
223,SP1,2/25/2023,Cadiz,Vallecano,1,0,H,0,0,D,3.09,2.98,2.76,0-0,Jan-00,5,3,11,2,3,4,0,1,4,6,19,19,1,10,38,6-Apr,N,N,N,7,1,Cadiz-Vallecano,74,1,19,95,1950,95,950,1805,10,19,190,740,950
15,SP1,2/25/2023,Cadiz,Vallecano,1,0,H,0,0,D,3.09,2.98,2.76,0-0,Jan-00,5,3,11,2,3,4,0,1,4,6,19,19,1,10,38,6-Apr,N,N,N,7,1,Cadiz-Vallecano,90.28571429,2.071428571,26.28571429,67.14285714,1078.571429,142.1428571,602.5,1765.357143,16,80.35714286,207.4285714,690.6428571,1094.642857
