"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","Referee","n","Home_xG","Away_xG","Total_Goalmins","Home_first_GoalTime","Away_first_GoalTime","match_First_GoalTime","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","TGMXcorners","GoalsXcornerXbookings","FH_HYC","FH_AYC","FH_HRC","FH_ARC","SH_HYC","SH_AYC","SH_HRC","SH_ARC","FH_HomeBookings","FH_AwayBookings","FH_TotalBookings","SH_HomeBookings","SH_AwayBookings","SH_TotalBookings","MultiBookings","Home_YCmins","Home_RCmins","Away_YCmins","Away_RCmins","Home_TotalCardmins","Away_TotalCardmins","match_TotalCardmins","Home_first_YCTime","Away_first_YCTime","match_First_YCTime","Penalty","MatchPerfomance"
"1","D2",2024-09-01,"Paderborn","Ulm",0,0,"D",0,0,"D",1.53,4.55,5.51,"0-0","0-0",18,1,11,3,3,3,0,0,4,4,13,12,0,8,25,"4-4","N","N","N",6,0,"2024-09-01-Paderborn-Ulm","Florian Lechner",0,1.2,0.7,0,0,0,0,60,900,0,480,0,0,0,1,0,0,0,2,3,0,0,10,0,10,20,30,50,500,194,0,203,0,194,203,397,40,52,40,0,54
"2","D2",2024-09-14,"Ulm","Nurnberg",1,2,"A",0,0,"D",2.33,3.37,3.06,"0-0","1-2",12,3,15,8,5,6,0,1,2,6,11,13,3,8,24,"2-6","Y","Y","N",11,1,"2024-09-14-Ulm-Nurnberg","Wolfgang Haslberger",3,1.3,2.4,311,51,64,51,135,4250,405,1080,24,2488,3240,1,1,0,0,4,5,0,1,10,10,20,40,75,115,2300,376,0,389,200,376,589,965,21,46,21,2,159
"3","D2",2024-09-22,"Elversberg","Ulm",1,3,"A",0,1,"A",1.88,3.77,3.94,"0-1","1-3",19,4,18,4,3,2,0,0,9,8,9,13,4,17,22,"9-8","Y","Y","Y",5,0,"2024-09-22-Elversberg-Ulm","Patrick Schwengers",4,3,1.8,227,62,60,60,50,600,200,850,68,3859,3400,2,1,0,0,1,1,0,0,20,10,30,10,10,20,600,88,0,117,0,88,117,205,10,43,10,1,146
"4","D2",2024-09-27,"Ulm","Braunschweig",3,1,"H",2,0,"H",2.47,3.41,2.98,"2-0","3-1",18,6,9,1,2,5,0,1,3,5,11,15,4,8,26,"3-5","Y","Y","Y",7,1,"2024-09-27-Ulm-Braunschweig","Richard Hempel",4,3,1,213,14,76,14,95,1500,380,760,32,1704,3040,1,2,0,0,1,2,0,0,10,20,30,10,20,30,900,115,0,267,0,115,267,382,22,48,22,1,144
"5","D2",2024-08-31,"Nurnberg","Magdeburg",0,4,"A",0,1,"A",2.68,3.6,2.58,"0-1","0-4",7,3,14,7,0,1,0,0,3,9,7,12,4,12,19,"3-9","Y","Y","Y",1,0,"2024-08-31-Nurnberg-Magdeburg","Felix Brych",4,0.9,2.5,265,0,24,24,10,0,40,120,48,3180,480,0,0,0,0,0,1,0,0,0,0,0,0,10,10,0,0,0,81,0,0,81,81,0,81,81,0,101
"6","D2",2024-09-14,"Ulm","Nurnberg",1,2,"A",0,0,"D",2.33,3.37,3.06,"0-0","1-2",12,3,15,8,5,6,0,1,2,6,11,13,3,8,24,"2-6","Y","Y","N",11,1,"2024-09-14-Ulm-Nurnberg","Wolfgang Haslberger",3,1.3,2.4,311,51,64,51,135,4250,405,1080,24,2488,3240,1,1,0,0,4,5,0,1,10,10,20,40,75,115,2300,376,0,389,200,376,589,965,21,46,21,2,159
"7","D2",2024-09-21,"Nurnberg","Hertha",0,2,"A",0,1,"A",3.21,3.77,2.17,"0-1","0-2",7,3,19,9,2,3,0,0,7,4,13,20,2,11,33,"7-4","Y","N","N",5,0,"2024-09-21-Nurnberg-Hertha","Lukas Benen",2,0.7,1.9,127,0,37,37,50,600,100,550,22,1397,1100,0,1,0,0,2,2,0,0,0,10,10,20,20,40,400,163,0,214,0,163,214,377,68,33,33,0,88
"8","D2",2024-09-29,"Hannover","Nurnberg",2,0,"H",0,0,"D",1.55,4.46,5.49,"0-0","2-0",13,6,10,4,2,2,0,0,7,4,16,16,2,11,32,"7-4","Y","N","N",4,0,"2024-09-29-Hannover-Nurnberg","Eric-Dominic Weisbach",2,1.6,0.6,159,80,0,80,40,400,80,440,22,1749,880,1,1,0,0,1,1,0,0,10,10,20,10,10,20,400,95,0,115,0,95,115,210,39,46,39,1,93
"9","D2",2024-09-29,"Hannover","Nurnberg",2,0,"H",0,0,"D",1.55,4.46,5.49,"0-0","2-0",13,6,10,4,2,2,0,0,7,4,16,16,2,11,32,"7-4","Y","N","N",4,0,"2024-09-29-Hannover-Nurnberg","Eric-Dominic Weisbach",2.75,1.625,1.6625,201.625,32.25,40.625,39.625,71.875,1562.5,201.25,670,30,2108.125,1922.5,0.875,0.875,0,0,1.875,2.5,0,0.25,8.75,8.75,17.5,18.75,31.25,50,925,175.875,0,221.875,50,175.875,271.875,447.75,27.625,49.375,33.375,0.875,118
