"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","Referee","n","Home_xG","Away_xG","Total_Goalmins","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","TGMXcorners","GoalsXcornerXbookings","FH_HYC","FH_AYC","FH_HRC","FH_ARC","SH_HYC","SH_AYC","SH_HRC","SH_ARC","FH_HomeBookings","FH_AwayBookings","FH_TotalBookings","SH_HomeBookings","SH_AwayBookings","SH_TotalBookings","MultiBookings","Home_YCmins","Home_RCmins","Away_YCmins","Away_RCmins","Home_TotalCardmins","Away_TotalCardmins","match_TotalCardmins","Home_first_YCTime","Away_first_YCTime","match_First_YCTime","Penalty","MatchPerfomance"
"1","D2",2024-04-13,"Schalke 04","Nurnberg",2,0,"H",1,0,"H",1.68,4.1,5.08,"1-0","2-0",19,7,17,7,4,4,0,0,7,6,12,14,2,13,26,"7-6","Y","N","N",8,0,"2024-04-13-Schalke 04-Nurnberg","Marco Fritz",2,2,1.1,184,80,1600,160,1040,26,2392,2080,2,2,0,0,2,1,0,0,20,20,40,20,10,30,1200,226,0,121,0,226,121,347,44,13,13,1,119
"2","D2",2024-04-19,"Nurnberg","Paderborn",0,2,"A",0,1,"A",3.18,3.71,2.22,"0-1","0-2",16,6,12,5,2,4,0,0,8,5,10,13,2,13,23,"8-5","Y","N","N",6,0,"2024-04-19-Nurnberg-Paderborn","Florian Exner",2,2,1.5,126,60,800,120,780,26,1638,1560,0,1,0,0,3,3,0,0,0,10,10,30,30,60,600,278,0,244,0,278,244,522,80,17,17,1,109
"3","D2",2024-04-28,"Nurnberg","Karlsruhe",0,1,"A",0,1,"A",3.27,3.83,2.14,"0-1","0-1",8,3,20,4,2,0,0,0,3,8,10,11,1,11,21,"3-8","N","N","N",2,0,"2024-04-28-Nurnberg-Karlsruhe","Lukas Benen",1,1.1,1.6,37,20,0,20,220,11,407,220,0,0,0,0,2,0,0,0,0,0,0,20,0,20,0,119,0,0,0,119,0,119,57,0,57,0,58
"4","D2",2024-05-03,"Fortuna Dusseldorf","Nurnberg",3,1,"H",2,0,"H",1.36,5.53,8.01,"2-0","3-1",35,10,15,4,0,2,0,0,5,7,11,9,4,12,20,"5-7","Y","Y","Y",2,0,"2024-05-03-Fortuna Dusseldorf-Nurnberg","Martin Petersen",4,2.6,0.4,207,20,0,80,240,48,2484,960,0,1,0,0,0,1,0,0,0,10,10,0,10,10,100,0,0,108,0,0,108,108,0,46,46,0,106
"5","D2",2024-05-11,"Nurnberg","Elversberg",3,0,"H",1,0,"H",2.73,3.62,2.56,"1-0","3-0",13,6,4,1,2,2,0,0,4,4,9,8,3,8,17,"4-4","Y","Y","N",4,0,"2024-05-11-Nurnberg-Elversberg","Max Burda",3,2,0.2,159,40,400,120,320,24,1272,960,1,1,0,0,1,1,0,0,10,10,20,10,10,20,400,98,0,86,0,98,86,184,40,8,8,1,99
"6","D2",2024-05-19,"Hamburg","Nurnberg",4,1,"H",3,1,"H",1.31,5.57,7.57,"3-1","4-1",12,5,16,2,2,2,0,0,4,6,13,11,5,10,24,"4-6","Y","Y","Y",4,0,"2024-05-19-Hamburg-Nurnberg","Aarne Aarnink",5,3.7,1.4,167,40,400,200,400,50,1670,2000,0,0,0,0,2,2,0,0,0,0,0,20,20,40,0,123,0,176,0,123,176,299,51,80,51,1,135
"7","D2",2024-04-14,"Magdeburg","Hamburg",2,2,"D",2,0,"H",3.13,3.89,2.19,"2-0","2-2",14,8,23,8,2,0,0,1,3,9,12,12,4,12,24,"3-9","Y","Y","Y",2,1,"2024-04-14-Magdeburg-Hamburg","Robert Kampka",4,2.7,2.4,240,45,500,180,540,48,2880,2160,1,0,0,1,1,0,0,0,10,25,35,10,0,10,350,118,0,0,48,118,48,166,46,0,46,2,141
"8","D2",2024-04-21,"Hansa Rostock","Magdeburg",0,2,"A",0,2,"A",2.87,3.51,2.5,"0-2","0-2",10,3,11,3,4,3,0,0,6,1,17,11,2,7,28,"6-1","Y","N","N",7,0,"2024-04-21-Hansa Rostock-Magdeburg","Daniel Schlager",2,0.4,1.6,58,70,1200,140,490,14,406,980,3,1,0,0,1,2,0,0,30,10,40,10,20,30,1200,187,0,128,0,187,128,315,37,24,24,0,86
"9","D2",2024-04-28,"Magdeburg","Osnabruck",1,1,"D",1,1,"D",1.67,4.27,4.95,"1-1","1-1",12,6,11,4,2,4,0,0,10,5,14,15,2,15,29,"10-5","Y","N","N",6,0,"2024-04-28-Magdeburg-Osnabruck","Robin Braun",2,1.8,1.4,85,60,800,120,900,30,1275,1800,1,1,0,0,1,3,0,0,10,10,20,10,30,40,800,100,0,244,0,100,244,344,17,40,17,2,125
"10","D2",2024-05-04,"Kaiserslautern","Magdeburg",4,1,"H",2,0,"H",2.08,3.71,3.54,"2-0","4-1",11,6,11,5,3,2,0,0,3,8,10,15,5,11,25,"3-8","Y","Y","Y",5,0,"2024-05-04-Kaiserslautern-Magdeburg","Patrick Ittrich",5,2.2,0.9,254,50,600,250,550,55,2794,2750,0,1,0,0,3,1,0,0,0,10,10,30,10,40,400,177,0,127,0,177,127,304,49,45,45,0,133
"11","D2",2024-05-10,"Magdeburg","Greuther Furth",0,0,"D",0,0,"D",2.03,3.86,3.54,"0-0","0-0",10,2,9,5,2,1,0,0,1,2,14,13,0,3,27,"1-2","N","N","N",3,0,"2024-05-10-Magdeburg-Greuther Furth","Tom Bauer",0,0.5,1.9,0,30,200,0,90,0,0,0,0,1,0,0,2,0,0,0,0,10,10,20,0,20,200,149,0,29,0,149,29,178,59,29,29,0,24
