"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","Referee","n","Home_xG","Away_xG","Total_Goalmins","Home_first_GoalTime","Away_first_GoalTime","match_First_GoalTime","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","TGMXcorners","GoalsXcornerXbookings","FH_HYC","FH_AYC","FH_HRC","FH_ARC","SH_HYC","SH_AYC","SH_HRC","SH_ARC","FH_HomeBookings","FH_AwayBookings","FH_TotalBookings","SH_HomeBookings","SH_AwayBookings","SH_TotalBookings","MultiBookings","Home_YCmins","Home_RCmins","Away_YCmins","Away_RCmins","Home_TotalCardmins","Away_TotalCardmins","match_TotalCardmins","Home_first_YCTime","Away_first_YCTime","match_First_YCTime","Penalty","MatchPerfomance"
"1","D2",2024-08-24,"Hertha","Regensburg",2,0,"H",0,0,"D",1.56,4.39,5.78,"0-0","2-0",11,2,13,2,4,2,0,1,8,2,12,9,2,10,21,"8-2","Y","N","N",6,1,"2024-08-24-Hertha-Regensburg","0",2,0.9,1,96,96,0,96,85,1800,170,850,20,960,1700,1,1,0,0,3,1,0,1,10,10,20,30,35,65,1300,207,0,127,152,207,279,486,30,47,30,0,105
"2","D2",2024-08-30,"Regensburg","Greuther Furth",0,4,"A",0,1,"A",2.8,3.51,2.56,"0-1","0-4",17,7,21,9,3,2,0,0,7,4,14,8,4,11,22,"7-4","Y","Y","Y",5,0,"2024-08-30-Regensburg-Greuther Furth","0",4,2,2.1,218,0,4,4,50,600,200,550,44,2398,2200,1,0,0,0,2,2,0,0,10,0,10,20,20,40,400,129,0,167,0,129,167,296,12,81,12,0,118
"3","D2",2024-09-15,"Hamburg","Regensburg",5,0,"H",2,0,"H",1.3,5.63,8.81,"2-0","5-0",16,8,4,1,4,5,0,0,5,4,12,11,5,9,23,"5-4","Y","Y","Y",9,0,"2024-09-15-Hamburg-Regensburg","0",5,1.9,0.4,273,1,0,1,90,2000,450,810,45,2457,4050,2,2,0,0,2,3,0,0,20,20,40,20,30,50,2000,181,0,290,0,181,290,471,3,30,3,0,147
"4","D2",2024-09-22,"Regensburg","Preußen Münster",0,3,"A",0,1,"A",2.33,3.45,3.05,"0-1","0-3",20,3,11,7,3,1,0,0,7,4,13,23,3,11,36,"7-4","Y","Y","N",4,0,"2024-09-22-Regensburg-Preußen Münster","0",3,1.4,2.2,160,0,29,29,40,300,120,440,33,1760,1320,3,1,0,0,0,0,0,0,30,10,40,0,0,0,0,137,0,25,0,137,25,162,38,25,25,0,98
"5","D2",2024-08-24,"Preußen Münster","Kaiserslautern",0,1,"A",0,0,"D",2.91,3.74,2.34,"0-0","0-1",14,7,8,5,4,4,0,0,4,2,15,18,1,6,33,"4-2","N","N","N",8,0,"2024-08-24-Preußen Münster-Kaiserslautern",NA,1,0.6,0.6,86,0,86,86,80,1600,80,480,6,516,480,2,2,0,0,2,2,0,0,20,20,40,20,20,40,1600,224,0,187,0,224,187,411,29,8,8,0,73
"6","D2",2024-08-31,"Kaiserslautern","Hertha",3,4,"A",2,1,"H",2.33,3.76,2.82,"2-1","3-4",24,9,17,8,1,1,0,0,11,7,6,10,7,18,16,"11-7","Y","Y","Y",2,0,"2024-08-31-Kaiserslautern-Hertha","Benjamin Brand",7,2.4,2.3,367,32,28,28,20,100,140,360,126,6606,2520,0,0,0,0,1,1,0,0,0,0,0,10,10,20,0,81,0,93,0,81,93,174,81,93,81,0,169
"7","D2",2024-09-14,"Hannover","Kaiserslautern",3,1,"H",1,0,"H",1.86,3.82,3.88,"1-0","3-1",18,9,14,4,5,3,0,0,10,3,20,8,4,13,28,"10-3","Y","Y","Y",8,0,"2024-09-14-Hannover-Kaiserslautern","Robert Kampka",4,2.4,1.2,230,6,56,6,80,1500,320,1040,52,2990,4160,0,1,0,0,5,2,0,0,0,10,10,50,20,70,700,367,0,161,0,367,161,528,59,11,11,0,139
"8","D2",2024-09-21,"Kaiserslautern","Hamburg",2,2,"D",1,0,"H",3.12,3.81,2.14,"1-0","2-2",10,4,17,8,2,3,0,0,3,10,9,13,4,13,22,"3-10","Y","Y","Y",5,0,"2024-09-21-Kaiserslautern-Hamburg","Florian Exner",4,0.8,2.5,235,32,58,32,50,600,200,650,52,3055,2600,1,2,0,0,1,1,0,0,10,20,30,10,10,20,600,116,0,139,0,116,139,255,38,29,29,0,124
"9","D2",2024-09-21,"Kaiserslautern","Hamburg",2,2,"D",1,0,"H",3.12,3.81,2.14,"1-0","2-2",10,4,17,8,2,3,0,0,3,10,9,13,4,13,22,"3-10","Y","Y","Y",5,0,"2024-09-21-Kaiserslautern-Hamburg","Florian Exner",3.75,1.55,1.5375,208.125,20.875,32.625,35.25,61.875,1062.5,210,647.5,47.25,2592.75,2378.75,1.25,1.125,0,0,2,1.5,0,0.125,12.5,11.25,23.75,20,18.125,38.125,825,180.25,0,148.625,19,180.25,167.625,347.875,36.25,40.5,24.875,0,121.625
