"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","Referee","n","Home_xG","Away_xG","Total_Goalmins","Home_first_GoalTime","Away_first_GoalTime","match_First_GoalTime","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","TGMXcorners","GoalsXcornerXbookings","FH_HYC","FH_AYC","FH_HRC","FH_ARC","SH_HYC","SH_AYC","SH_HRC","SH_ARC","FH_HomeBookings","FH_AwayBookings","FH_TotalBookings","SH_HomeBookings","SH_AwayBookings","SH_TotalBookings","MultiBookings","Home_YCmins","Home_RCmins","Away_YCmins","Away_RCmins","Home_TotalCardmins","Away_TotalCardmins","match_TotalCardmins","Home_first_YCTime","Away_first_YCTime","match_First_YCTime","Penalty","MatchPerfomance"
"1","D2",2024-09-20,"Paderborn","Hannover",2,1,"H",1,1,"D",2.21,3.7,3.21,"1-1","2-1",14,5,17,9,2,2,0,0,5,11,15,11,3,16,26,"5-11","Y","Y","N",4,0,"2024-09-20-Paderborn-Hannover","Tom Bauer",3,2.4,1.4,86,9,0,9,40,400,120,640,48,1376,1920,1,1,0,0,1,1,0,0,10,10,20,10,10,20,400,93,0,136,0,93,136,229,6,47,6,0,113
"2","D2",2024-09-28,"Hamburg","Paderborn",2,2,"D",0,0,"D",1.77,4.37,4.05,"0-0","2-2",17,7,12,6,3,3,0,0,7,3,18,12,4,10,30,"7-3","Y","Y","Y",6,0,"2024-09-28-Hamburg-Paderborn","Florian Badst�bner",4,1.5,0.7,227,54,46,46,60,900,240,600,40,2270,2400,1,1,0,0,2,2,0,0,10,10,20,20,20,40,800,202,0,164,0,202,164,366,43,27,27,0,120
"3","D2",2024-10-04,"Paderborn","Regensburg",3,0,"H",1,0,"H",1.4,5.27,7.59,"1-0","3-0",22,9,10,1,2,3,0,0,9,6,9,8,3,15,17,"9-6","Y","Y","N",5,0,"2024-10-04-Paderborn-Regensburg","0",3,2.5,0.4,160,14,0,14,50,600,150,750,45,2400,2250,0,1,0,0,2,2,0,0,0,10,10,20,20,40,400,145,0,173,0,145,173,318,60,23,23,1,125
"4","D2",2024-10-19,"Kaiserslautern","Paderborn",3,0,"H",1,0,"H",2.91,3.75,2.28,"1-0","3-0",13,8,13,2,3,3,0,1,5,5,12,15,3,10,27,"5-5","Y","Y","N",6,1,"2024-10-19-Kaiserslautern-Paderborn","Richard Hempel",3,2,1.6,207,30,0,30,85,1650,255,850,30,2070,2550,2,1,0,0,1,1,0,0,20,10,30,10,10,20,600,155,0,113,0,155,113,268,25,37,25,0,120
"5","D2",2024-09-22,"Elversberg","Ulm",1,3,"A",0,1,"A",1.88,3.77,3.94,"0-1","1-3",19,4,18,4,3,2,0,0,9,8,9,13,4,17,22,"9-8","Y","Y","Y",5,0,"2024-09-22-Elversberg-Ulm","Patrick Schwengers",4,3,1.8,227,62,60,60,50,600,200,850,68,3859,3400,2,1,0,0,1,1,0,0,20,10,30,10,10,20,600,88,0,117,0,88,117,205,10,43,10,1,146
"6","D2",2024-09-29,"Hertha","Elversberg",1,4,"A",0,2,"A",1.78,4.14,4.03,"0-2","1-4",11,4,11,9,3,5,0,0,7,7,17,7,5,14,24,"7-7","Y","Y","Y",8,0,"2024-09-29-Hertha-Elversberg","Nicolas Winter",5,1,2.3,211,60,30,30,80,1500,400,1120,70,2954,5600,1,3,0,0,2,2,0,0,10,30,40,20,20,40,1600,184,0,225,0,184,225,409,17,21,17,2,177
"7","D2",2024-10-05,"Elversberg","Kaiserslautern",1,0,"H",0,0,"D",2.35,3.71,2.91,"0-0","1-0",13,3,16,3,3,2,0,0,6,5,17,18,1,11,35,"6-5","N","N","N",5,0,"2024-10-05-Elversberg-Kaiserslautern","Lars Erbst",1,1.7,1.8,66,66,0,66,50,600,50,550,11,726,550,2,1,0,0,1,1,0,0,20,10,30,10,10,20,600,117,0,114,0,117,114,231,14,47,14,0,73
"8","D2",2024-10-19,"Preußen Münster","Elversberg",1,1,"D",1,0,"H",2.39,3.81,2.72,"1-0","1-1",5,1,17,4,4,2,0,0,3,8,13,7,2,11,20,"3-8","Y","N","N",6,0,"2024-10-19-Preußen Münster-Elversberg","Wolfgang Haslberger",2,0.4,1.3,104,20,84,20,60,800,120,660,22,1144,1320,3,0,0,0,1,2,0,0,30,0,30,10,20,30,900,145,0,110,0,145,110,255,16,51,16,0,93
"9","D2",2024-10-19,"Preußen Münster","Elversberg",1,1,"D",1,0,"H",2.39,3.81,2.72,"1-0","1-1",5,1,17,4,4,2,0,0,3,8,13,7,2,11,20,"3-8","Y","N","N",6,0,"2024-10-19-Preußen Münster-Elversberg","Wolfgang Haslberger",3.125,1.8125,1.4125,161,39.375,27.5,34.375,59.375,881.25,191.875,752.5,41.75,2099.875,2498.75,1.5,1.125,0,0,1.375,1.5,0,0,15,11.25,26.25,13.75,15,28.75,737.5,141.125,0,144,0,141.125,144,285.125,23.875,37,17.25,0.5,120.875
