,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,PSH,PSD,PSA,HTCS,CS,HS,HST,AS,AST,HY,AY,HR,AR,HCO,ACO,HF,AF,TG,TC,TF,COSC,OV15,OV25,OV35,TY,TR,matchid,Referee,n,Home_xG,Away_xG,Total_Goalmins,Bookings,Crossbookings,GoalsXbookings,CornersXbookings,GoalsXcorners,TGMXcorners,GoalsXcornerXbookings,FH_HYC,FH_AYC,FH_HRC,FH_ARC,SH_HYC,SH_AYC,SH_HRC,SH_ARC,FH_HomeBookings,FH_AwayBookings,FH_TotalBookings,SH_HomeBookings,SH_AwayBookings,SH_TotalBookings,MultiBookings,Home_YCmins,Home_RCmins,Away_YCmins,Away_RCmins,Home_TotalCardmins,Away_TotalCardmins,match_TotalCardmins,Home_first_YCTime,Away_first_YCTime,match_First_YCTime,Penalty,MatchPerfomance
1,D2,13/04/2024,Wehen,Fortuna Dusseldorf,0,2,A,0,1,A,3.87,3.84,1.93,0-1,0-2,5,1,11,4,2,2,1,0,2,6,6,9,2,8,15,02-Jun,Y,N,N,4,1,2024-04-13-Wehen-Fortuna Dusseldorf,Timo Gerach,2,0.4,1.4,77,65,900,130,520,16,616,1040,0,2,1,0,2,0,0,0,25,20,45,20,0,20,900,136,70,41,0,206,41,247,66,15,15,0,89
2,D2,20/04/2024,Fortuna Dusseldorf,Greuther Furth,1,0,H,0,0,D,1.6,4.42,5.37,0-0,1-0,9,4,12,4,1,2,0,0,3,4,12,11,1,7,23,03-Apr,N,N,N,3,0,2024-04-20-Fortuna Dusseldorf-Greuther Furth,Florian Heft,1,0.8,0.9,69,30,200,30,210,7,483,210,1,1,0,0,0,1,0,0,10,10,20,0,10,10,200,13,0,107,0,13,107,120,13,29,13,0,51
3,D2,27/04/2024,Schalke 04,Fortuna Dusseldorf,1,1,D,0,0,D,2.94,3.6,2.41,0-0,01-Jan,15,3,14,6,4,2,0,0,4,4,14,7,2,8,21,04-Apr,Y,N,N,6,0,2024-04-27-Schalke 04-Fortuna Dusseldorf,Harm Osmers,2,0.7,1.3,122,60,800,120,480,16,976,960,0,1,0,0,4,1,0,0,0,10,10,40,10,50,500,342,0,134,0,342,134,476,65,41,41,0,84
4,D2,03/05/2024,Fortuna Dusseldorf,Nurnberg,3,1,H,2,0,H,1.36,5.53,8.01,2-0,03-Jan,35,10,15,4,0,2,0,0,5,7,11,9,4,12,20,05-Jul,Y,Y,Y,2,0,2024-05-03-Fortuna Dusseldorf-Nurnberg,Martin Petersen,4,2.6,0.4,207,20,0,80,240,48,2484,960,0,1,0,0,0,1,0,0,0,10,10,0,10,10,100,0,0,108,0,0,108,108,0,46,46,0,106
5,D2,11/05/2024,Holstein Kiel,Fortuna Dusseldorf,1,1,D,1,0,H,2.55,3.44,2.86,1-0,01-Jan,8,2,19,6,1,3,0,0,2,13,12,7,2,15,19,Feb-13,Y,N,N,4,0,2024-05-11-Holstein Kiel-Fortuna Dusseldorf,Sven Jablonski,2,1.4,2.1,72,40,300,80,600,30,1080,1200,1,0,0,0,0,3,0,0,10,0,10,0,30,30,300,42,0,261,0,42,261,303,42,73,42,1,105
6,D2,19/05/2024,Fortuna Dusseldorf,Magdeburg,3,2,H,2,1,H,1.81,4.7,3.32,02-Jan,03-Feb,18,7,11,8,4,2,0,0,6,11,8,8,5,17,16,06-Nov,Y,Y,Y,6,0,2024-05-19-Fortuna Dusseldorf-Magdeburg,Timo Gerach,5,2.2,1.4,192,60,800,300,1020,85,3264,5100,2,0,0,0,2,2,0,0,20,0,20,20,20,40,800,233,0,179,0,233,179,412,26,84,26,0,156
7,D2,14/04/2024,Braunschweig,Hannover,0,0,D,0,0,D,2.85,3.32,2.62,0-0,0-0,9,4,14,6,2,0,0,0,5,5,8,5,0,10,13,05-May,N,N,N,2,0,2024-04-14-Braunschweig-Hannover,Sven Jablonski,0,0.4,1.2,0,20,0,0,200,0,0,0,1,0,0,0,1,0,0,0,10,0,10,10,0,10,100,95,0,0,0,95,0,95,44,0,44,0,40
8,D2,21/04/2024,Hannover,St Pauli,1,2,A,1,1,D,3.11,3.42,2.38,01-Jan,01-Feb,17,10,8,5,0,3,0,0,7,4,10,12,3,11,22,07-Apr,Y,Y,N,3,0,2024-04-21-Hannover-St Pauli,Deniz Aytekin,3,1.3,0.7,151,30,0,90,330,33,1661,990,0,0,0,0,0,3,0,0,0,0,0,0,30,30,0,0,0,229,0,0,229,229,0,59,59,0,93
9,D2,26/04/2024,Hertha,Hannover,1,1,D,1,0,H,2.27,3.72,3.08,1-0,01-Jan,7,2,15,4,0,1,0,0,2,10,9,10,2,12,19,02-Oct,Y,N,N,1,0,2024-04-26-Hertha-Hannover,Timo Gerach,2,0.4,1,105,10,0,20,120,24,1260,240,0,0,0,0,0,1,0,0,0,0,0,0,10,10,0,0,0,57,0,0,57,57,0,57,57,0,71
10,D2,05/05/2024,Hannover,Paderborn,3,2,H,3,2,H,2.13,3.85,3.27,03-Feb,03-Feb,19,6,19,10,2,3,0,0,5,4,16,7,5,9,23,05-Apr,Y,Y,Y,5,0,2024-05-05-Hannover-Paderborn,Robert Kampka,5,3.3,2.4,101,50,600,250,450,45,909,2250,0,1,0,0,2,2,0,0,0,10,10,20,20,40,400,120,0,193,0,120,193,313,50,34,34,0,127
