"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","Referee","n","Home_xG","Away_xG","Total_Goalmins","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","TGMXcorners","GoalsXcornerXbookings","FH_HYC","FH_AYC","FH_HRC","FH_ARC","SH_HYC","SH_AYC","SH_HRC","SH_ARC","FH_HomeBookings","FH_AwayBookings","FH_TotalBookings","SH_HomeBookings","SH_AwayBookings","SH_TotalBookings","MultiBookings","Home_YCmins","Home_RCmins","Away_YCmins","Away_RCmins","Home_TotalCardmins","Away_TotalCardmins","match_TotalCardmins","Home_first_YCTime","Away_first_YCTime","match_First_YCTime","Penalty","MatchPerfomance"
"1","D2",2024-04-12,"Greuther Furth","Kaiserslautern",2,1,"H",0,1,"A",2.85,3.55,2.49,"0-1","2-1",9,4,10,3,2,4,0,0,2,4,16,13,3,6,29,"2-4","Y","Y","N",6,0,"2024-04-12-Greuther Furth-Kaiserslautern","Patrick Alt",3,1.2,1.7,166,60,800,180,360,18,996,1080,1,1,0,0,1,3,0,0,10,10,20,10,30,40,800,68,0,252,0,68,252,320,3,8,3,0,93
"2","D2",2024-04-20,"Fortuna Dusseldorf","Greuther Furth",1,0,"H",0,0,"D",1.6,4.42,5.37,"0-0","1-0",9,4,12,4,1,2,0,0,3,4,12,11,1,7,23,"3-4","N","N","N",3,0,"2024-04-20-Fortuna Dusseldorf-Greuther Furth","Florian Heft",1,0.8,0.9,69,30,200,30,210,7,483,210,1,1,0,0,0,1,0,0,10,10,20,0,10,10,200,13,0,107,0,13,107,120,13,29,13,0,51
"3","D2",2024-04-28,"Wehen","Greuther Furth",3,5,"A",2,3,"A",2.45,3.46,2.97,"2-3","3-5",18,10,16,7,3,4,0,0,8,5,17,7,8,13,24,"8-5","Y","Y","Y",7,0,"2024-04-28-Wehen-Greuther Furth","Patrick Ittrich",8,2.3,3.6,447,70,1200,560,910,104,5811,7280,1,1,0,0,2,3,0,0,10,10,20,20,30,50,1000,166,0,231,0,166,231,397,7,15,7,2,214
"4","D2",2024-05-04,"Greuther Furth","Braunschweig",3,3,"D",1,2,"A",2.42,3.73,2.84,"1-2","3-3",18,8,6,3,1,2,0,1,12,2,15,15,6,14,30,"12-2","Y","Y","Y",3,1,"2024-05-04-Greuther Furth-Braunschweig","Richard Hempel",6,1.8,1.5,368,55,450,330,770,84,5152,4620,0,0,0,1,1,2,0,0,0,25,25,10,20,30,750,94,0,142,98,94,240,334,94,69,69,1,172
"5","D2",2024-05-10,"Magdeburg","Greuther Furth",0,0,"D",0,0,"D",2.03,3.86,3.54,"0-0","0-0",10,2,9,5,2,1,0,0,1,2,14,13,0,3,27,"1-2","N","N","N",3,0,"2024-05-10-Magdeburg-Greuther Furth","Tom Bauer",0,0.5,1.9,0,30,200,0,90,0,0,0,0,1,0,0,2,0,0,0,0,10,10,20,0,20,200,149,0,29,0,149,29,178,59,29,29,0,24
"6","D2",2024-05-19,"Greuther Furth","Schalke 04",2,0,"H",0,0,"D",2.19,3.75,2.96,"0-0","2-0",14,3,13,6,0,5,0,0,3,3,5,19,2,6,24,"3-3","Y","N","N",5,0,"2024-05-19-Greuther Furth-Schalke 04","Patrick Schwengers",2,2.1,0.9,149,50,0,100,300,12,894,600,0,3,0,0,0,2,0,0,0,30,30,0,20,20,600,0,0,182,0,0,182,182,0,14,14,0,73
"7","D2",2024-04-14,"St Pauli","Elversberg",3,4,"A",1,0,"H",1.47,4.8,6.68,"1-0","3-4",19,8,14,10,4,2,0,0,5,1,12,8,7,6,20,"5-1","Y","Y","Y",6,0,"2024-04-14-St Pauli-Elversberg","Tobias Reichel",7,2.2,2.7,485,60,800,420,360,42,2910,2520,0,1,0,0,4,1,0,0,0,10,10,40,10,50,500,319,0,115,0,319,115,434,66,29,29,0,153
"8","D2",2024-04-19,"Elversberg","Schalke 04",1,1,"D",1,0,"H",2.63,3.57,2.68,"1-0","1-1",14,5,15,5,0,0,0,0,3,7,8,13,2,10,21,"3-7","Y","N","N",0,0,"2024-04-19-Elversberg-Schalke 04","Patrick Schwengers",2,2,1.2,76,0,0,0,0,20,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
"9","D2",2024-04-27,"Paderborn","Elversberg",3,1,"H",0,0,"D",1.94,4.09,3.62,"0-0","3-1",16,5,9,2,1,4,0,0,5,1,3,12,4,6,15,"5-1","Y","Y","Y",5,0,"2024-04-27-Paderborn-Elversberg","Wolfgang Haslberger",4,2.2,1.7,241,50,400,200,300,24,1446,1200,0,0,0,0,1,4,0,0,0,0,0,10,40,50,0,66,0,265,0,66,265,331,66,56,56,2,123
"10","D2",2024-05-05,"Elversberg","Hertha",4,2,"H",1,1,"D",2.56,3.78,2.65,"1-1","4-2",16,9,19,7,2,1,0,0,7,5,3,12,6,12,15,"7-5","Y","Y","Y",3,0,"2024-05-05-Elversberg-Hertha","Florian Lechner",6,2.7,2.5,313,30,200,180,360,72,3756,2160,0,0,0,0,2,1,0,0,0,0,0,20,10,30,0,169,0,84,0,169,84,253,81,84,81,0,141
