"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","Referee","n","Home_xG","Away_xG","Total_Goalmins","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","TGMXcorners","GoalsXcornerXbookings","FH_HYC","FH_AYC","FH_HRC","FH_ARC","SH_HYC","SH_AYC","SH_HRC","SH_ARC","FH_HomeBookings","FH_AwayBookings","FH_TotalBookings","SH_HomeBookings","SH_AwayBookings","SH_TotalBookings","MultiBookings","Home_YCmins","Home_RCmins","Away_YCmins","Away_RCmins","Home_TotalCardmins","Away_TotalCardmins","match_TotalCardmins","Home_first_YCTime","Away_first_YCTime","match_First_YCTime","Penalty","MatchPerfomance"
"1","D2",2024-04-12,"Hertha","Hansa Rostock",4,0,"H",2,0,"H",1.75,4.14,4.45,"2-0","4-0",16,8,12,3,1,2,0,0,5,1,8,12,4,6,20,"5-1","Y","Y","Y",3,0,"2024-04-12-Hertha-Hansa Rostock","Robin Braun",4,3.9,1.1,194,30,200,120,180,24,1164,720,1,0,0,0,0,2,0,0,10,0,10,0,20,20,200,46,0,145,0,46,145,191,46,63,46,1,103
"2","D2",2024-04-21,"Karlsruhe","Hertha",3,2,"H",2,1,"H",1.95,3.94,3.7,"2-1","3-2",9,5,18,7,3,0,0,0,3,7,14,12,5,10,26,"3-7","Y","Y","Y",3,0,"2024-04-21-Karlsruhe-Hertha","Bastian Dankert",5,0.6,2.5,248,30,0,150,300,50,2480,1500,0,0,0,0,3,0,0,0,0,0,0,30,0,30,0,216,0,0,0,216,0,216,58,0,0,1,130
"3","D2",2024-04-26,"Hertha","Hannover",1,1,"D",1,0,"H",2.27,3.72,3.08,"1-0","1-1",7,2,15,4,0,1,0,0,2,10,9,10,2,12,19,"2-10","Y","N","N",1,0,"2024-04-26-Hertha-Hannover","Timo Gerach",2,0.4,1,105,10,0,20,120,24,1260,240,0,0,0,0,0,1,0,0,0,0,0,0,10,10,0,0,0,57,0,0,57,57,0,57,0,0,71
"4","D2",2024-05-05,"Elversberg","Hertha",4,2,"H",1,1,"D",2.56,3.78,2.65,"1-1","4-2",16,9,19,7,2,1,0,0,7,5,3,12,6,12,15,"7-5","Y","Y","Y",3,0,"2024-05-05-Elversberg-Hertha","Florian Lechner",6,2.7,2.5,313,30,200,180,360,72,3756,2160,0,0,0,0,2,1,0,0,0,0,0,20,10,30,0,169,0,84,0,169,84,253,81,84,81,0,141
"5","D2",2024-05-11,"Hertha","Kaiserslautern",3,1,"H",2,1,"H",2.55,3.98,2.56,"2-1","3-1",15,5,13,2,2,3,0,0,2,6,9,9,4,8,18,"2-6","Y","Y","Y",5,0,"2024-05-11-Hertha-Kaiserslautern","Daniel Schlager",4,2.2,0.5,172,50,600,200,400,32,1376,1600,1,3,0,0,1,0,0,0,10,30,40,10,0,10,400,108,0,72,0,108,72,180,29,17,17,1,119
"6","D2",2024-05-19,"Osnabruck","Hertha",2,1,"H",1,1,"D",3.21,4.08,1.97,"1-1","2-1",14,4,15,5,1,4,0,0,7,5,7,15,3,12,22,"7-5","Y","Y","N",5,0,"2024-05-19-Osnabruck-Hertha","Patrick Alt",3,0.8,1.9,125,50,400,150,600,36,1500,1800,0,0,0,0,1,4,0,0,0,0,0,10,40,50,0,87,0,262,0,87,262,349,87,54,54,0,106
"7","D2",2024-04-13,"Paderborn","Karlsruhe",1,1,"D",1,1,"D",2.38,3.75,2.89,"1-1","1-1",12,3,12,5,2,1,0,0,8,2,14,3,2,10,17,"8-2","Y","N","N",3,0,"2024-04-13-Paderborn-Karlsruhe","Alexander Sather",2,1.4,1.7,45,30,200,60,300,20,450,600,1,1,0,0,1,0,0,0,10,10,20,10,0,10,200,85,0,47,0,85,47,132,28,47,28,0,75
"8","D2",2024-04-19,"Nurnberg","Paderborn",0,2,"A",0,1,"A",3.18,3.71,2.22,"0-1","0-2",16,6,12,5,2,4,0,0,8,5,10,13,2,13,23,"8-5","Y","N","N",6,0,"2024-04-19-Nurnberg-Paderborn","Florian Exner",2,2,1.5,126,60,800,120,780,26,1638,1560,0,1,0,0,3,3,0,0,0,10,10,30,30,60,600,278,0,244,0,278,244,522,80,17,17,1,109
"9","D2",2024-04-27,"Paderborn","Elversberg",3,1,"H",0,0,"D",1.94,4.09,3.62,"0-0","3-1",16,5,9,2,1,4,0,0,5,1,3,12,4,6,15,"5-1","Y","Y","Y",5,0,"2024-04-27-Paderborn-Elversberg","Wolfgang Haslberger",4,2.2,1.7,241,50,400,200,300,24,1446,1200,0,0,0,0,1,4,0,0,0,0,0,10,40,50,0,66,0,265,0,66,265,331,66,56,56,2,123
"10","D2",2024-05-05,"Hannover","Paderborn",3,2,"H",3,2,"H",2.13,3.85,3.27,"3-2","3-2",19,6,19,10,2,3,0,0,5,4,16,7,5,9,23,"5-4","Y","Y","Y",5,0,"2024-05-05-Hannover-Paderborn","Robert Kampka",5,3.3,2.4,101,50,600,250,450,45,909,2250,0,1,0,0,2,2,0,0,0,10,10,20,20,40,400,120,0,193,0,120,193,313,50,34,34,0,127
"11","D2",2024-05-10,"Paderborn","Hamburg",1,0,"H",1,0,"H",3.48,4.59,1.88,"1-0","1-0",15,3,10,2,3,2,0,0,4,9,10,10,1,13,20,"4-9","N","N","N",5,0,"2024-05-10-Paderborn-Hamburg","Frank Willenborg",1,1.1,0.5,7,50,600,50,650,13,91,650,2,1,0,0,1,1,0,0,20,10,30,10,10,20,600,140,0,97,0,140,97,237,32,47,32,0,79
"12","D2",2024-05-19,"Hansa Rostock","Paderborn",1,2,"A",0,0,"D",2.27,3.99,2.7,"0-0","1-2",16,5,13,7,1,1,0,0,1,6,14,9,3,7,23,"1-6","Y","Y","N",2,0,"2024-05-19-Hansa Rostock-Paderborn","Harm Osmers",3,1.6,2.1,207,20,100,60,140,21,1449,420,0,0,0,0,1,1,0,0,0,0,0,10,10,20,0,87,0,83,0,87,83,170,87,83,83,0,76
