"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"2078","EC",2023-03-04,"Dag and Red","York",2,1,"H",1,1,"D",2.13,3.62,3.33,"1-1","2-1",0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,"0-0","Y","Y","N",1,0,3,10,0,30,0,0,0
"2088","EC",2023-03-07,"Dag and Red","Wrexham",0,4,"A",0,2,"A",6.15,4.49,1.51,"0-2","0-4",0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,"0-0","Y","Y","Y",1,0,4,10,0,40,0,0,0
"2114","EC",2023-03-18,"Dag and Red","Oldham",1,1,"D",1,0,"H",2.31,3.49,3.07,"1-0","1-1",0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,"0-0","Y","N","N",2,0,2,20,0,40,0,0,0
"2131","EC",2023-03-25,"Torquay","Dag and Red",1,2,"A",1,0,"H",2.76,3.38,2.54,"1-0","1-2",0,0,0,0,1,3,0,0,0,0,0,0,3,0,0,"0-0","Y","Y","N",4,0,3,40,300,120,0,0,0
"2138","EC",2023-03-28,"Gateshead","Dag and Red",3,0,"H",2,0,"H",1.93,3.72,3.86,"2-0","3-0",0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,"0-0","Y","Y","N",2,0,3,20,0,60,0,0,0
"2145","EC",2023-04-01,"Dag and Red","Dorking",0,2,"A",0,0,"D",2.15,3.86,3.11,"0-0","0-2",0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,"0-0","Y","N","N",3,0,2,30,200,60,0,0,0
"2095","EC",2023-03-07,"Southend","Chesterfield",1,2,"A",0,1,"A",3.11,3.48,2.3,"0-1","1-2",0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,"0-0","Y","Y","N",5,0,3,50,0,150,0,0,0
"2098","EC",2023-03-11,"Chesterfield","Yeovil",1,1,"D",1,1,"D",1.39,4.74,8.25,"1-1","1-1",0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,"0-0","Y","N","N",2,0,2,20,100,40,0,0,0
"2109","EC",2023-03-14,"Wealdstone","Chesterfield",0,4,"A",0,2,"A",4.42,3.89,1.77,"0-2","0-4",0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,"0-0","Y","Y","Y",1,0,4,10,0,40,0,0,0
"2111","EC",2023-03-18,"Woking","Chesterfield",0,1,"A",0,1,"A",2.58,3.32,2.81,"0-1","0-1",0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,"0-0","N","N","N",5,0,1,50,600,50,0,0,0
"2126","EC",2023-03-25,"Chesterfield","Halifax",2,0,"H",1,0,"H",1.52,4.24,6.44,"1-0","2-0",0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,"0-0","Y","N","N",3,0,2,30,200,60,0,0,0
"2146","EC",2023-04-01,"Maidenhead","Chesterfield",0,0,"D",0,0,"D",4.88,3.98,1.69,"0-0","0-0",0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,"0-0","N","N","N",8,0,0,80,1600,0,0,0,0
"13","EC",2023-04-01,"Maidenhead","Chesterfield",0,0,"D",0,0,"D",4.88,3.98,1.69,"0-0","0-0",0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,"0-0","N","N","N",8,0,2.41666666666667,30.8333333333333,250,57.5,0,0,0
