"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"1815","EC",2024-01-27,"Hartlepool","York",2,1,"H",0,0,"D",2.04,3.59,3.62,"0-0","2-1",0,0,0,0,1,4,0,0,0,0,0,0,3,0,0,"0-0","Y","Y","N",5,0,3,50,400,150,0,0,0
"1823","EC",2024-02-03,"Bromley","Hartlepool",1,2,"A",1,1,"D",1.81,3.92,4.21,"1-1","1-2",0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,"0-0","Y","Y","N",2,0,3,20,0,60,0,0,0
"1846","EC",2024-02-10,"Woking","Hartlepool",1,1,"D",0,1,"A",2.29,3.59,3.03,"0-1","1-1",0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,"0-0","Y","N","N",1,0,2,10,0,20,0,0,0
"1855","EC",2024-02-17,"Hartlepool","Boreham Wood",3,1,"H",1,1,"D",2.46,3.77,2.68,"1-1","3-1",0,0,0,0,4,1,0,0,0,0,0,0,4,0,0,"0-0","Y","Y","Y",5,0,4,50,400,200,0,0,0
"1867","EC",2024-02-20,"Hartlepool","Altrincham",3,2,"H",0,1,"A",2.37,3.61,2.89,"0-1","3-2",0,0,0,0,3,2,0,0,0,0,0,0,5,0,0,"0-0","Y","Y","Y",5,0,5,50,600,250,0,0,0
"1881","EC",2024-02-24,"Solihull","Hartlepool",2,1,"H",1,0,"H",2.37,3.51,2.96,"1-0","2-1",0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,"0-0","Y","Y","N",2,0,3,20,0,60,0,0,0
"1805","EC",2024-01-23,"Oldham","Barnet",2,0,"H",1,0,"H",2.52,3.49,2.78,"1-0","2-0",0,0,0,0,4,2,0,0,0,0,0,0,2,0,0,"0-0","Y","N","N",6,0,2,60,800,120,0,0,0
"1814","EC",2024-01-27,"Gateshead","Barnet",2,1,"H",0,1,"A",2.56,3.93,2.5,"0-1","2-1",0,0,0,0,2,3,0,0,0,0,0,0,3,0,0,"0-0","Y","Y","N",5,0,3,50,600,150,0,0,0
"1822","EC",2024-02-03,"Barnet","Wealdstone",1,1,"D",1,0,"H",1.63,4.35,4.92,"1-0","1-1",0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,"0-0","Y","N","N",2,0,2,20,100,40,0,0,0
"1853","EC",2024-02-17,"Fylde","Barnet",2,4,"A",2,2,"D",2.44,4.16,2.53,"2-2","2-4",0,0,0,0,3,1,0,0,0,0,0,0,6,0,0,"0-0","Y","Y","Y",4,0,6,40,300,240,0,0,0
"1863","EC",2024-02-20,"Aldershot","Barnet",1,0,"H",0,0,"D",3.1,4.08,2.09,"0-0","1-0",0,0,0,0,4,3,0,0,0,0,0,0,1,0,0,"0-0","N","N","N",7,0,1,70,1200,70,0,0,0
"1874","EC",2024-02-24,"Barnet","York",2,0,"H",1,0,"H",1.62,4.21,5.13,"1-0","2-0",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"0-0","Y","N","N",0,0,2,0,0,0,0,0,0
"13","EC",2024-02-24,"Barnet","York",2,0,"H",1,0,"H",1.62,4.21,5.13,"1-0","2-0",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"0-0","Y","N","N",0,0,3,36.6666666666667,366.666666666667,113.333333333333,0,0,0
